,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
54589|STAT3,0.15956239956225482,Mus musculus,STAT3,tf,,T Lymphocyte,Spleen,1.0
53474|STAT3,0.15956239956225482,Mus musculus,STAT3,tf,,T Lymphocyte,Spleen,1.0
2860|MED12,0.15993927699297605,Mus musculus,MED12,predicted transcription factor,V6.5,Embryonic Stem Cell,Embryo,0.0
41780|H2AZ,0.16040069494621295,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
33742|SOX2,0.16128399672599564,Mus musculus,SOX2,tf,KH2,Embryonic Stem Cell,Embryo,1.0
8857|SMC1A,0.1615580414729068,Mus musculus,SMC1A,predicted chromatin regulator,,Fibroblast,Embryo,1.0
52504|MEF2D,0.16174794248563729,Mus musculus,MEF2D,tf,,,Retina,1.0
39102|CTCF,0.16187462394393193,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
4557|SPI1,0.16193798890769817,Mus musculus,SPI1,predicted transcription factor,MEL,Erythroid Progenitor Cell,Blood,0.0
55964|SMC1A,0.16221275711046895,Mus musculus,SMC1A,predicted chromatin regulator,R1,Embryonic Stem Cell,Embryo,1.0
52854|CEBPA,0.1628691978212879,Mus musculus,CEBPA,tf,,Myeloid Cell,,1.0
46476|CHD2,0.1641872538458224,Mus musculus,CHD2,cr,MEL,Erythroid Progenitor Cell,Blood,1.0
46481|TAL1,0.16467796436260723,Mus musculus,TAL1,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
33811|IRF4,0.16504127353219888,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Blood,1.0
52855|MLLT3,0.16512683340218864,Mus musculus,MLLT3,not sure,,Myeloid Cell,,1.0
38557|CTNNB1,0.16534085867041787,Mus musculus,CTNNB1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
4502|RAD21,0.16538368525379876,Mus musculus,RAD21,not sure,,Embryonic Stem Cell,Embryo,1.0
41156|STAT6,0.16551220806218137,Mus musculus,STAT6,tf,,Th9,Spleen,1.0
52944|MBD3,0.1656622329678919,Mus musculus,MBD3,cr,,Embryonic Fibroblast,,1.0
2862|NANOG,0.16583379764224898,Mus musculus,NANOG,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
53684|STAT3,0.16609135992247792,Mus musculus,STAT3,tf,,T Lymphocyte,,1.0
4509|RAP1A,0.16649969513538948,Mus musculus,RAP1A,not sure,,Fibroblast,Embryo,0.0
48959|NUCKS1,0.16686559654407135,Mus musculus,NUCKS1,predicted transcription factor,,Hepatocyte,,1.0
44794|PBX1,0.16690867784508867,Mus musculus,PBX1,tf,3T3-L1,Preadipocyte,Adipose,1.0
2905|TCF7L1,0.16690867784508867,Mus musculus,TCF7L1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
8667|HOXB4,0.1672104478110797,Mus musculus,HOXB4,tf,,Hematopoietic Cell,,1.0
48583|HSF2,0.16727515853331748,Mus musculus,HSF2,tf,,Spermatocyte,Testis,0.0
39314|TFE3,0.16738304560174155,Mus musculus,TFE3,tf,,Embryonic Stem Cell,Embryo,1.0
44752|ESR1,0.16772858546911806,Mus musculus,ESR1,tf,,,Uterus,1.0
33827|IRF4,0.1683343846985661,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Blood,1.0
43041|CREBBP,0.16874626318994007,Mus musculus,CREBBP,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
51074|STAT1,0.1688764645183055,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
53924|NR1D1,0.16918051854213667,Mus musculus,NR1D1,tf,,,Liver,1.0
35103|EGR2,0.1692457186772997,Mus musculus,EGR2,tf,,T Lymphocyte,Blood,1.0
53794|IRF8,0.1693761673346535,Mus musculus,IRF8,tf,,Dendritic Cell,,1.0
55151|MYOD1,0.16985503100509136,Mus musculus,MYOD1,tf,P19,Embryonic Stem Cell,Embryo,0.0
4553|SPI1,0.17009478804978423,Mus musculus,SPI1,predicted transcription factor,,Proerythroblast,Blood,0.0
46473|MYB,0.17020384018888962,Mus musculus,MYB,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
52281|NR3C1,0.1702256559912808,Mus musculus,NR3C1,tf,,,Liver,1.0
39119|CTCF,0.17029111414732895,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
53702|STAT1,0.17033476187527485,Mus musculus,STAT1,tf,,T Lymphocyte,,1.0
5854|BCL6,0.17033476187527485,Mus musculus,BCL6,predicted transcription factor,,Hepatocyte,Liver,0.0
35359|H2AZ,0.1704439125446363,Mus musculus,H2AZ,predicted chromatin regulator,TSC,Trophoblast Stem Cell,Embryo,1.0
8312|SMAD1,0.17053126532433183,Mus musculus,SMAD1,predicted transcription factor,G1ER,Erythroid Progenitor Cell,Blood,1.0
51076|STAT1,0.17094658240571436,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
5840|STAT5B,0.17101221789226967,Mus musculus,STAT5B,tf,,Hepatocyte,Liver,1.0
47522|MYC,0.17138445676310637,Mus musculus,MYC,tf,,B Lymphocyte,Spleen,1.0
47448|5HMC,0.1715378820127938,Mus musculus,5HMC,other,,Spermatocyte,Testis,1.0
57255|YY1,0.1716694592014208,Mus musculus,YY1,tf,,Embryonic Stem Cell,Embryo,1.0
50501|RBPJ,0.17184499571767475,Mus musculus,RBPJ,tf,,T Lymphocyte,Spleen,0.0
48258|RUNX1,0.17199868416145203,Mus musculus,RUNX1,tf,,,,0.0
34416|E2F4,0.17228433827867962,Mus musculus,E2F4,tf,C2C12,Myoblast,Muscle,1.0
32975|CDX2,0.17237229271419435,Mus musculus,CDX2,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0
51040|CEBPA,0.1726363278473253,Mus musculus,CEBPA,tf,,Granulocyte Monocyte Progenitor,Bone Marrow,0.0
51941|SIRT1,0.173187228739066,Mus musculus,SIRT1,cr,,Satellite Cells,,1.0
33670|RPA,0.17415953019172453,Mus musculus,RPA,other,,B Lymphocyte,,1.0
54224|SMC1A,0.1742702381028043,Mus musculus,SMC1A,predicted chromatin regulator,,Fibroblast,,1.0
8763|RNF2,0.1743145337854599,Mus musculus,RNF2,predicted transcription factor,L8057,Megakaryocyte,Bone Marrow,1.0
41846|ASCL1,0.174624803839937,Mus musculus,ASCL1,tf,,Fibroblast,Embryo,1.0
33914|SOX2,0.17469133587545055,Mus musculus,SOX2,tf,,,Embryo,1.0
35244|MBD1,0.1758248419783346,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
55532|RAG1,0.17591394100664431,Mus musculus,RAG1,cr,R1,Embryonic Stem Cell,Embryo,1.0
44341|KLF4,0.17720908876135427,Mus musculus,KLF4,tf,CGR8,Embryonic Stem Cell,Embryo,1.0
40129|RORC,0.17732102069850836,Mus musculus,RORC,tf,,Th17,,1.0
47756|SP1,0.1773882012846324,Mus musculus,SP1,predicted chromatin regulator,,Haematopoietic Progenitor Cell,,1.0
40280|RBPJ,0.17774676908341264,Mus musculus,RBPJ,tf,,,Neural Tube,1.0
8941|PAX5,0.17785891522961866,Mus musculus,PAX5,tf,,B Lymphocyte,Lymph Node,1.0
34136|CTCF,0.17817316179750137,Mus musculus,CTCF,tf,,Epithelium,Intestine,1.0
55632|SOX10,0.17864518738688145,Mus musculus,SOX10,tf,Melan-a,Melanocyte,,1.0
89|TET1,0.1786901832371578,Mus musculus,TET1,cr,,Embryonic Stem Cell,Embryo,1.0
37592|NR3C1,0.17873518622263057,Mus musculus,NR3C1,tf,,Epithelium,Liver,1.0
39073|SMC3,0.17977222372659923,Mus musculus,SMC3,predicted chromatin regulator,,Embryonic Fibroblast,Embryo,1.0
41765|H2AZ,0.18006598325924905,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
39091|CTCF,0.1801338166953303,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
58291|NRF1,0.18024690806389998,Mus musculus,NRF1,tf,,Embryonic Stem Cell,Embryo,1.0
3001|ATOH1,0.18072237824929516,Mus musculus,ATOH1,tf,,,Cerebellum,1.0
44265|TAL1,0.18092639168802888,Mus musculus,TAL1,tf,,Mast Cell,Bone Marrow,1.0
62507|CTCF,0.18094906875392353,Mus musculus,CTCF,tf,,,Intestine,1.0
1530|MEF2A,0.1819031135036563,Mus musculus,MEF2A,tf,HL-1,Cardiomyocyte,Muscle,1.0
48954|REPIN1,0.1821307298669318,Mus musculus,REPIN1,predicted transcription factor,,T Lymphocyte,,1.0
40139|IRF4,0.18238131340779484,Mus musculus,IRF4,predicted transcription factor,,Th0,,1.0
54252|OTX2,0.18249528618999733,Mus musculus,OTX2,tf,,,Basal ganglia and septum,1.0
43656|RARA,0.18258649643985658,Mus musculus,RARA,tf,,,Liver,1.0
50096|NR0B1,0.18279182356967622,Mus musculus,NR0B1,tf,J1,Embryonic Stem Cell,Embryo,1.0
55522|RAG1,0.1829059564536175,Mus musculus,RAG1,cr,,Thymocyte,,0.0
35566|SFMBT1,0.18391224267831924,Mus musculus,SFMBT1,other,,Pachynema Cell,,1.0
4546|SMARCA4,0.18432489703901206,Mus musculus,SMARCA4,cr,,T Lymphocyte,Blood,1.0
55263|MYC,0.18432489703901206,Mus musculus,MYC,tf,,,Intestinal Crypt,1.0
33937|PPARG,0.18494495779629183,Mus musculus,PPARG,tf,,,Adipose,1.0
49202|BRD4,0.18499093972594066,Mus musculus,BRD4,cr,NIH-3T3,Fibroblast,Embryo,1.0
49762|RAD21,0.18519794629907088,Mus musculus,RAD21,not sure,,,Spleen,1.0
38418|STAT6,0.18602741035713294,Mus musculus,STAT6,tf,,Macrophage,Bone Marrow,1.0
33690|STAT5A,0.18609663616855937,Mus musculus,STAT5A,tf,,Epithelium,Mammary Gland,1.0
55525|RAG1,0.18618896208612,Mus musculus,RAG1,cr,,Thymocyte,,0.0
36883|RAD21,0.18665101735234785,Mus musculus,RAD21,not sure,,Pre-B Lymphocyte,,1.0
38446|SPI1,0.18732225722871926,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
34277|SOX2,0.18750768915778032,Mus musculus,SOX2,tf,,Striatal Cell,,1.0
44478|SOX2,0.1886692070811648,Mus musculus,SOX2,tf,,Embryonic Stem Cell,Embryo,1.0
39110|CTCF,0.18871575986621886,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
43613|IKZF1,0.1890651313902066,Mus musculus,IKZF1,tf,,Pre-B Lymphocyte,,1.0
54436|CEBPB,0.1891816770355254,Mus musculus,CEBPB,tf,,B Lymphocyte,,1.0
9267|ZFPM1,0.18929826690813023,Mus musculus,ZFPM1,tf,G1ME,Megakaryocyte,Bone Marrow,1.0
2901|SOX2,0.18936824205877267,Mus musculus,SOX2,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
40081|BATF,0.18941490100316866,Mus musculus,BATF,predicted transcription factor,,Th17,,1.0
41331|NANOG,0.18995198728680251,Mus musculus,NANOG,tf,,Embryonic Stem Cell,Embryo,1.0
5467|IKZF3,0.18997536008139476,Mus musculus,IKZF3,tf,,Thymocyte,Thymus,1.0
53930|RORC,0.19034956518274504,Mus musculus,RORC,tf,,,Liver,1.0
54355|KCR,0.19145140826423546,Mus musculus,KCR,other,,Spermatocyte,,1.0
515|TAL1,0.19147489411392132,Mus musculus,TAL1,tf,G1E,Erythroid Cell,Blood,1.0
17451|CTCF,0.19199202931694248,Mus musculus,CTCF,tf,,Cortex,,1.0
8331|SOX3,0.19203908395641045,Mus musculus,SOX3,predicted transcription factor,,Neural Progenitor Cell,Embryo,1.0
55631|SOX10,0.1921567514269047,Mus musculus,SOX10,tf,Melan-a,Melanocyte,,1.0
34431|MYC,0.1922273730767562,Mus musculus,MYC,tf,C2C12,Myoblast,Muscle,1.0
36739|NR3C1,0.19225091715437764,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
46421|CTCF,0.1924393332672909,Mus musculus,CTCF,tf,,Embryonic Stem Cell,Embryo,1.0
47620|KANSL3,0.19269858969574477,Mus musculus,KANSL3,cr,WT26,Embryonic Stem Cell,Embryo,1.0
48786|MYC,0.1929344624692238,Mus musculus,MYC,tf,,Fibroblast,Embryo,1.0
44784|ATF2,0.19298165817551438,Mus musculus,ATF2,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
37690|ELL3,0.19324136056453456,Mus musculus,ELL3,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
54210|VDR,0.19331222549221427,Mus musculus,VDR,tf,,,Duodenum,1.0
40076|IRF4,0.19376140487182603,Mus musculus,IRF4,predicted transcription factor,,Th17,,1.0
5980|HOXC9,0.19404542467284847,Mus musculus,HOXC9,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0
48867|CTCF,0.194211219964541,Mus musculus,CTCF,tf,,Epithelium,Liver,1.0
55974|STAG1,0.19497023938296493,Mus musculus,STAG1,not sure,R1,Embryonic Stem Cell,Embryo,1.0
33820|IRF4,0.19520780234292012,Mus musculus,IRF4,predicted transcription factor,,B Lymphocyte,Spleen,1.0
167|PPARG,0.1958501004299555,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
43179|ASH2L,0.19615981192870274,Mus musculus,ASH2L,cr,E14,Embryonic Stem Cell,Embryo,1.0
48850|GPS2,0.1962790107767855,Mus musculus,GPS2,not sure,3T3-L1,Preadipocyte,Adipose,0.0
64193|CTCF,0.19668461521526764,Mus musculus,CTCF,tf,,,Lung,0.0
9183|PAX7,0.19701902330741344,Mus musculus,PAX7,tf,,Myoblast,Skeletal Muscle,1.0
43035|TFAP2C,0.19701902330741344,Mus musculus,TFAP2C,predicted transcription factor,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
56837|SPI1,0.19706682396887054,Mus musculus,SPI1,predicted transcription factor,D3,Embryonic Stem Cell,,1.0
39893|CEBPA,0.197114631648381,Mus musculus,CEBPA,tf,,Epithelium,Liver,1.0
46466|E2F4,0.19732985304415318,Mus musculus,E2F4,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
419|NANOG,0.19836009336901,Mus musculus,NANOG,tf,E14,Embryonic Stem Cell,Embryo,0.0
58133|SOX2,0.19869621963072504,Mus musculus,SOX2,tf,,Intermediate,,1.0
38097|MEF2D,0.19905673578076982,Mus musculus,MEF2D,tf,C2C12,Myoblast,Muscle,1.0
41778|H2AZ,0.19912888627653835,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
48513|POU5F1,0.19924917210667298,Mus musculus,POU5F1,tf,,Embryonic Stem Cell,Embryo,1.0
48059|NSL1,0.19944172043070024,Mus musculus,NSL1,not sure,E14,Embryonic Stem Cell,Embryo,1.0
39123|CTCF,0.2001406465497852,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
36746|NR3C1,0.20059936085359703,Mus musculus,NR3C1,tf,7438,Epithelium,Mammary Gland,1.0
50141|TGIF1,0.20117969088123294,Mus musculus,TGIF1,tf,,,Bone Marrow,1.0
44777|CREBBP,0.20130071956350803,Mus musculus,CREBBP,cr,3T3-L1,Preadipocyte,Adipose,1.0
42147|CEBPA,0.20144601158333247,Mus musculus,CEBPA,tf,,Macrophage,Bone Marrow,1.0
53904|RAD21,0.20334052076894277,Mus musculus,RAD21,not sure,,Fibroblast,,0.0
4605|TAF1,0.2037548332933498,Mus musculus,TAF1,tf,,T Lymphocyte,Blood,1.0
58613|IRF4,0.2038279994737887,Mus musculus,IRF4,predicted transcription factor,,Plasmablast,,1.0
9259|HDAC1,0.20426732531522246,Mus musculus,HDAC1,cr,,Myoblast,Skeletal Muscle,1.0
33822|BATF,0.20517215276489592,Mus musculus,BATF,predicted transcription factor,,T Lymphocyte,Blood,1.0
39882|RAD51,0.20568676124241114,Mus musculus,RAD51,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
33656|RAD51,0.20568676124241114,Mus musculus,RAD51,predicted chromatin regulator,,B Lymphocyte,,1.0
54426|CEBPA,0.20644781989875477,Mus musculus,CEBPA,tf,,B Lymphocyte,,1.0
4384|IRF4,0.20649697768151093,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Blood,0.0
59086|SMARCA4,0.20765418050686163,Mus musculus,SMARCA4,cr,,,Retina,1.0
8855|SMC1A,0.20770350802024418,Mus musculus,SMC1A,predicted chromatin regulator,,Fibroblast,Embryo,1.0
39300|RAD21,0.2084689692644353,Mus musculus,RAD21,not sure,V6.5,Embryonic Stem Cell,Embryo,1.0
39082|CTCF,0.2091122498833059,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
39078|GFI1,0.2092608650724756,Mus musculus,GFI1,predicted transcription factor,,Lymphocyte,,1.0
1590|FLI1,0.2093351959749139,Mus musculus,FLI1,tf,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
43736|SRF,0.212271184210705,Mus musculus,SRF,tf,,,Cornea,1.0
50392|RORA,0.21309655207567785,Mus musculus,RORA,tf,,,Liver,1.0
40169|CDK9,0.21447631741948397,Mus musculus,CDK9,tf,,Embryonic Stem Cell,Embryo,1.0
47570|PPARGC1A,0.21581081079742864,Mus musculus,PPARGC1A,tf,C2C12,Myoblast,Muscle,1.0
39316|TFE3,0.21581081079742864,Mus musculus,TFE3,tf,,Embryonic Stem Cell,Embryo,1.0
55528|RAG2,0.2160126609595749,Mus musculus,RAG2,cr,,Thymocyte,,1.0
49337|MED1,0.21639142464857086,Mus musculus,MED1,predicted transcription factor,,iPSC,,1.0
47742|HNF4A,0.2169476394540124,Mus musculus,HNF4A,tf,,Epithelium,Colon,1.0
8863|TP53,0.2169982453805307,Mus musculus,TP53,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
43775|SOX9,0.21796105340549177,Mus musculus,SOX9,tf,,Intefollicular Epidermal Cell,Mouse Back Skin,1.0
38478|GFI1,0.2198685432133221,Mus musculus,GFI1,predicted transcription factor,,Mast Cell,,0.0
34084|BRD4,0.22078753079791125,Mus musculus,BRD4,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
8935|PAX5,0.2212222606099578,Mus musculus,PAX5,tf,,B Lymphocyte,Lymph Node,1.0
56297|BRD4,0.22165747966179283,Mus musculus,BRD4,cr,5.3S,Haematopoietic Progenitor Cell,,1.0
1531|NKX2-5,0.22214447944494187,Mus musculus,NKX2-5,tf,HL-1,Cardiomyocyte,Muscle,1.0
4612|TAL1,0.22219577808042862,Mus musculus,TAL1,tf,,,Bone Marrow,1.0
43214|BRD4,0.22371212607078816,Mus musculus,BRD4,cr,RN2,Leukemic Blast Cell,Bone Marrow,1.0
43430|USP16,0.22381514184234597,Mus musculus,USP16,other,V6.5,Embryonic Stem Cell,Embryo,1.0
39863|IRF4,0.2238924213622665,Mus musculus,IRF4,predicted transcription factor,,Dendritic Cell,Bone Marrow,1.0
55539|RAG1,0.227125851588117,Mus musculus,RAG1,cr,,B Lymphocyte,Embryo,1.0
48098|TNFSF11,0.2272037760240196,Mus musculus,TNFSF11,other,RAW264.7,Macrophage,,1.0
52893|CREBBP,0.2272557340180688,Mus musculus,CREBBP,cr,,Cortical Neuron,,1.0
52847|SPI1,0.22816608210853923,Mus musculus,SPI1,predicted transcription factor,,Myeloid Cell,,1.0
37948|MYOD1,0.22837444918807115,Mus musculus,MYOD1,tf,,Embryonic Fibroblast,Embryo,1.0
41772|H2AZ,0.22873934875282492,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
8309|SMAD1,0.22892192121666471,Mus musculus,SMAD1,predicted transcription factor,G1E,Erythroid Cell,Blood,1.0
4601|SUPT5H,0.23022838582646044,Mus musculus,SUPT5H,tf,,B Lymphocyte,Blood,1.0
8859|SMC3,0.23041162308035928,Mus musculus,SMC3,predicted chromatin regulator,,Fibroblast,Embryo,1.0
39369|ERG,0.23090939209439687,Mus musculus,ERG,other,,Epithelium,Prostate,1.0
54112|SOX9,0.23269579197846096,Mus musculus,SOX9,tf,,Epithelium,Tail,0.0
36745|ESR1,0.23382937984487046,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
48133|SRC,0.23414627527263865,Mus musculus,SRC,not sure,,Epithelium,Prostate,1.0
50147|MEIS1,0.23427838518694583,Mus musculus,MEIS1,tf,,,Bone Marrow,1.0
62724|CTCF,0.23486015869439886,Mus musculus,CTCF,tf,,,Stomach,1.0
114|E2F4,0.23531025728588018,Mus musculus,E2F4,tf,3T3-L1,Preadipocyte,Adipose,1.0
39772|HCFC1,0.23546922923206764,Mus musculus,HCFC1,tf,,Macrophage,Bone Marrow,1.0
48697|SOX3,0.2357608316631961,Mus musculus,SOX3,predicted transcription factor,,Neural Progenitor Cell,,1.0
57881|IKZF1,0.23645086465103038,Mus musculus,IKZF1,tf,,Thymocyte,Thymus,1.0
51811|nan,0.23674313597669921,,,,,,,
62723|CTCF,0.23740812732090466,Mus musculus,CTCF,tf,,,Stomach,1.0
2410|NELFB,0.23740812732090466,Mus musculus,NELFB,not sure,,Fibroblast,Embryo,1.0
52892|CREBBP,0.23772768706762482,Mus musculus,CREBBP,cr,,Cortical Neuron,,1.0
51037|CEBPA,0.23796751164156238,Mus musculus,CEBPA,tf,,Granulocyte Monocyte Progenitor,Bone Marrow,0.0
59471|ZFP57,0.23860769179560537,Mus musculus,ZFP57,tf,,Embryonic Stem Cell,,1.0
51063|IRF8,0.2387678839828309,Mus musculus,IRF8,tf,,Macrophage,Bone Marrow,1.0
43418|KMT2B,0.23892813498722493,Mus musculus,KMT2B,cr,E14,Embryonic Stem Cell,Embryo,1.0
46497|UBTF,0.23967675007662892,Mus musculus,UBTF,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
40184|KLF4,0.24002475601608964,Mus musculus,KLF4,tf,NMuMG,Epithelium,Mammary Gland,0.0
39302|RAD21,0.2411241156596049,Mus musculus,RAD21,not sure,V6.5,Embryonic Stem Cell,Embryo,1.0
34411|TCF7L1,0.24115096346371018,Mus musculus,TCF7L1,tf,C2C12,Myoblast,Muscle,1.0
8275|CHD4,0.24171514255827853,Mus musculus,CHD4,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
39088|CTCF,0.24182268641302873,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
55529|RAG2,0.24287259839960806,Mus musculus,RAG2,cr,,Thymocyte,,1.0
48262|RUNX1,0.2434119700616777,Mus musculus,RUNX1,tf,,,,0.0
57297|TEC,0.24419520718243842,Mus musculus,TEC,other,,Epithelium,,1.0
38621|RARA,0.24451970233302478,Mus musculus,RARA,tf,CMTi-1,Embryonic Stem Cell,Embryo,1.0
33727|FOXA1,0.2447632260499208,Mus musculus,FOXA1,tf,,,Lung,1.0
39071|SMC3,0.2458742621634707,Mus musculus,SMC3,predicted chromatin regulator,,Embryonic Fibroblast,Embryo,1.0
54714|SPI1,0.24603707955231208,Mus musculus,SPI1,predicted transcription factor,X18.1.1,Myeloid Cell,,1.0
46380|CTCF,0.24639004889638683,Mus musculus,CTCF,tf,,,Bone Marrow,1.0
48784|MYC,0.2464987094229698,Mus musculus,MYC,tf,,Fibroblast,Embryo,1.0
49572|JUNB,0.24687922337385992,Mus musculus,JUNB,tf,,Cortical Neuron,Neuric,1.0
8844|CBFB,0.24731448113647458,Mus musculus,CBFB,predicted transcription factor,,Thymocyte,Thymus,0.0
35787|RUNX1,0.2475050353276319,Mus musculus,RUNX1,tf,,Endothelial Cell,,1.0
37827|PER2,0.24753226375745563,Mus musculus,PER2,predicted transcription factor,,Epithelium,Liver,0.0
55997|NANOG,0.24807716827416754,Mus musculus,NANOG,tf,KH2,Embryonic Stem Cell,Embryo,1.0
50658|SPI1,0.24856812892726315,Mus musculus,SPI1,predicted transcription factor,,Macrophage,,0.0
54558|ONECUT1,0.24881380322934044,Mus musculus,ONECUT1,tf,,,Liver,1.0
46424|MAFK,0.24993462003733358,Mus musculus,MAFK,tf,,Embryonic Stem Cell,Embryo,1.0
59472|ZFP57,0.2500167361007435,Mus musculus,ZFP57,tf,,Embryonic Stem Cell,,1.0
53688|STAT1,0.2500167361007435,Mus musculus,STAT1,tf,,T Lymphocyte,,1.0
46514|CTCF,0.2500988664773316,Mus musculus,CTCF,tf,,,Brain,1.0
36043|CTCF,0.2500988664773316,Mus musculus,CTCF,tf,,,Embryonic Brain,1.0
35678|KMT2C,0.25116786250800455,Mus musculus,KMT2C,cr,,Embryonic Fibroblast,Embryo,1.0
46415|ZMIZ1,0.25116786250800455,Mus musculus,ZMIZ1,not sure,CH12,Lymphoblastoid,Blood,1.0
54582|OLIG2,0.25210177581691146,Mus musculus,OLIG2,tf,,Embryonic Stem Cell,,1.0
321|MYOD1,0.2524868601102246,Mus musculus,MYOD1,tf,C2C12,Myoblast,Muscle,1.0
55153|MYOD1,0.2531477250414105,Mus musculus,MYOD1,tf,P19,Embryonic Stem Cell,Embryo,1.0
40086|BATF,0.25391988246123187,Mus musculus,BATF,predicted transcription factor,,Th0,,1.0
40391|CREBBP,0.2546379910098059,Mus musculus,CREBBP,cr,3T3-L1,Preadipocyte,Adipose,1.0
38630|POU5F1,0.25477621064817024,Mus musculus,POU5F1,tf,CMTi-1,Embryonic Stem Cell,Embryo,1.0
33751|NKX2-1,0.2552464510617041,Mus musculus,NKX2-1,tf,,,Lung,1.0
44776|CREBBP,0.2561328389475729,Mus musculus,CREBBP,cr,3T3-L1,Preadipocyte,Adipose,1.0
55114|PPARG,0.2563269500577723,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
44415|nan,0.25665989025855374,,,,,,,
48955|MYC,0.2572986544946897,Mus musculus,MYC,tf,,T Lymphocyte,,1.0
58612|IRF4,0.2584672220087123,Mus musculus,IRF4,predicted transcription factor,,Plasmablast,,1.0
55427|NEUROD2,0.2589131126173617,Mus musculus,NEUROD2,tf,,Embryonic Cortex,Brain,1.0
5223|SPI1,0.2590246474145862,Mus musculus,SPI1,predicted transcription factor,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
50391|NFIL3,0.25930359307724515,Mus musculus,NFIL3,tf,,,Liver,1.0
54459|MYOG,0.2593873070349596,Mus musculus,MYOG,tf,,Myotube cell,Muscle,1.0
39701|IRF3,0.2593873070349596,Mus musculus,IRF3,tf,,Macrophage,Bone Marrow,1.0
47613|KAT8,0.2594431240957801,Mus musculus,KAT8,cr,WT26,Embryonic Stem Cell,Embryo,1.0
4505|RAG2,0.26070064615380917,Mus musculus,RAG2,cr,,Thymocyte,Thymus,1.0
9218|ESR1,0.2607566087381381,Mus musculus,ESR1,tf,,,Uterus,1.0
48538|MYC,0.2610645134030046,Mus musculus,MYC,tf,,Fibroblast,Embryo,1.0
8570|EBF1,0.26109251400136524,Mus musculus,EBF1,tf,,B Lymphocyte,Bone Marrow,1.0
33829|JUN,0.2640693070594954,Mus musculus,JUN,tf,,T Lymphocyte,Blood,1.0
47614|KAT8,0.2648020958990602,Mus musculus,KAT8,cr,WT26,Embryonic Stem Cell,Embryo,1.0
33262|PPARG,0.2648585070616943,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
57820|KDM1A,0.2650277771926496,Mus musculus,KDM1A,cr,MEL,Erythroid Progenitor Cell,Blood,1.0
59474|ZFP57,0.2651124328635711,Mus musculus,ZFP57,tf,,Embryonic Stem Cell,,1.0
50638|SPI1,0.2659032142057767,Mus musculus,SPI1,predicted transcription factor,,Macrophage,,1.0
55968|SMC1A,0.26595974428822555,Mus musculus,SMC1A,predicted chromatin regulator,R1,Embryonic Stem Cell,Embryo,1.0
46494|KAT2B,0.2661010961271342,Mus musculus,KAT2B,predicted chromatin regulator,MEL,Erythroid Progenitor Cell,Blood,1.0
46419|GATA1,0.2665819767783183,Mus musculus,GATA1,tf,,Erythroid Cell,Fetal Liver,1.0
