,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
46390|MYC,0.8091402710370834,Mus musculus,MYC,tf,CH12,Lymphoblastoid,Blood,1.0
41775|H2AZ,0.8094959515059564,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
8896|CTCF,0.8098683603566427,Mus musculus,CTCF,tf,NIH-3T3,Fibroblast,Embryo,1.0
41613|CTCF,0.8103995173164374,Mus musculus,CTCF,tf,,Erythroblast,Fetal Liver,1.0
1590|FLI1,0.811076429360291,Mus musculus,FLI1,tf,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
54438|SPI1,0.8121573967060889,Mus musculus,SPI1,predicted transcription factor,,B Lymphocyte,,1.0
9259|HDAC1,0.8153777936081725,Mus musculus,HDAC1,cr,,Myoblast,Skeletal Muscle,1.0
54557|ONECUT1,0.8154420994554886,Mus musculus,ONECUT1,tf,,,Liver,1.0
39894|RPA,0.8159484758851,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
46499|BHLHE40,0.8189232467889931,Mus musculus,BHLHE40,predicted transcription factor,MEL,Erythroid Progenitor Cell,Blood,1.0
46419|GATA1,0.8191573097618758,Mus musculus,GATA1,tf,,Erythroid Cell,Fetal Liver,1.0
3271|GATA1,0.8191573097618758,Mus musculus,GATA1,tf,,Erythroblast,Fetal Liver,1.0
53923|NR1D1,0.8207580941360393,Mus musculus,NR1D1,tf,,,Liver,1.0
54437|SPI1,0.8230274552289464,Mus musculus,SPI1,predicted transcription factor,,B Lymphocyte,,1.0
58598|GATA3,0.8233247263984744,Mus musculus,GATA3,tf,,Th2,,1.0
4391|IRF4,0.8256406016306574,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Blood,1.0
34424|MYOD1,0.82839138550015,Mus musculus,MYOD1,tf,C2C12,Myoblast,Muscle,1.0
4560|SPI1,0.8302444315813697,Mus musculus,SPI1,predicted transcription factor,,Macrophage,,1.0
2858|MED1,0.8306659243804855,Mus musculus,MED1,predicted transcription factor,V6.5,Embryonic Stem Cell,Embryo,1.0
36959|SRF,0.8324694322044606,Mus musculus,SRF,tf,10T1/2,Fibroblast,Embryo,1.0
36705|STAT3,0.8325082391910421,Mus musculus,STAT3,tf,,Dendritic Cell,Spleen,1.0
54599|STAT3,0.8325082391910421,Mus musculus,STAT3,tf,,Dendritic Cell,Spleen,1.0
47482|SPI1,0.8387480319058387,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
53702|STAT1,0.8398172358864546,Mus musculus,STAT1,tf,,T Lymphocyte,,1.0
53902|CTCF,0.8414502587720141,Mus musculus,CTCF,tf,,Fibroblast,,1.0
46471|RAD21,0.8419733906935956,Mus musculus,RAD21,not sure,MEL,Erythroid Progenitor Cell,Blood,1.0
53900|CTCF,0.8422333372419343,Mus musculus,CTCF,tf,,Fibroblast,,0.0
53813|IKZF1,0.8427474029050119,Mus musculus,IKZF1,tf,,B Lymphocyte,,1.0
54355|KCR,0.8473131257312945,Mus musculus,KCR,other,,Spermatocyte,,1.0
51942|SIRT1,0.8490890932056836,Mus musculus,SIRT1,cr,,Satellite Cells,,1.0
46503|ZNF384,0.8494858607070327,Mus musculus,ZNF384,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
53685|STAT1,0.8501252802776298,Mus musculus,STAT1,tf,,T Lymphocyte,,1.0
8941|PAX5,0.8502339586725981,Mus musculus,PAX5,tf,,B Lymphocyte,Lymph Node,1.0
33084|SPI1,0.8508545424391438,Mus musculus,SPI1,predicted transcription factor,,B Lymphocyte,,1.0
56015|T,0.8510988982925527,Mus musculus,T,tf,,T Lymphocyte,,1.0
2908|YY1,0.8525159224225756,Mus musculus,YY1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
1530|MEF2A,0.8527264978746276,Mus musculus,MEF2A,tf,HL-1,Cardiomyocyte,Muscle,1.0
55267|MYC,0.8534600270710556,Mus musculus,MYC,tf,,,Intestinal Crypt,1.0
3041|CRX,0.8535563679604286,Mus musculus,CRX,other,,,Retina,1.0
46428|CTCF,0.8539648932738502,Mus musculus,CTCF,tf,G1E,Erythroid Cell,Blood,1.0
33829|JUN,0.8548653920279831,Mus musculus,JUN,tf,,T Lymphocyte,Blood,1.0
39107|CTCF,0.8549998683532092,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
53947|YY1,0.8564184115061771,Mus musculus,YY1,tf,,Embryonic Stem Cell,Embryo,1.0
51914|IRF1,0.8572331141416827,Mus musculus,IRF1,tf,,Macrophage,Bone Marrow,1.0
43780|SPI1,0.8587465800110593,Mus musculus,SPI1,predicted transcription factor,BV2,Microglial Cell,,1.0
41455|RELA,0.8632963508379783,Mus musculus,RELA,tf,,Macrophage,Peritoneum,1.0
39082|CTCF,0.8643456633682517,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
43737|SRF,0.8643906737163264,Mus musculus,SRF,tf,,,Cornea,1.0
8665|HOXB4,0.8648137274855324,Mus musculus,HOXB4,tf,,Hematopoietic Cell,,1.0
38079|RUNX1,0.8655166637975076,Mus musculus,RUNX1,tf,,Megakaryocyte,,1.0
5933|CTCF,0.8661667593611275,Mus musculus,CTCF,tf,,Embryonic Stem Cell,Embryo,1.0
36880|CTCF,0.866293546038199,Mus musculus,CTCF,tf,,Pre-B Lymphocyte,,1.0
48103|CREBBP,0.8681664164962768,Mus musculus,CREBBP,cr,,Fibroblast,Embryo,1.0
38334|SPI1,0.8706490835724701,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
38422|STAT6,0.8733063349746346,Mus musculus,STAT6,tf,,Macrophage,Bone Marrow,1.0
1592|GFI1B,0.8735369014571177,Mus musculus,GFI1B,predicted transcription factor,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
44363|ING1,0.8756198768982073,Mus musculus,ING1,predicted chromatin regulator,C2C12,Myoblast,Muscle,1.0
33670|RPA,0.8757002699058433,Mus musculus,RPA,other,,B Lymphocyte,,1.0
52857|MYB,0.8763854985741466,Mus musculus,MYB,tf,,Myeloid Cell,,1.0
32887|IKZF1,0.8765899870688574,Mus musculus,IKZF1,tf,B3,B Lymphocyte,Blood,1.0
52847|SPI1,0.8769142972810666,Mus musculus,SPI1,predicted transcription factor,,Myeloid Cell,,1.0
50145|MEIS1,0.8773577923586886,Mus musculus,MEIS1,tf,,,Bone Marrow,0.0
43692|KDM4C,0.8783712210136155,Mus musculus,KDM4C,cr,,Embryonic Fibroblast,Embryo,1.0
49084|TRIM28,0.8796342064103051,Mus musculus,TRIM28,cr,J1,Embryonic Stem Cell,Embryo,1.0
49333|MED1,0.8801359312107706,Mus musculus,MED1,predicted transcription factor,,iPSC,,1.0
57880|IKZF1,0.8803390796952064,Mus musculus,IKZF1,tf,,Thymocyte,Thymus,1.0
34433|MXI1,0.8824762436555318,Mus musculus,MXI1,tf,C2C12,Myoblast,Muscle,1.0
36277|SPI1,0.8835481323524363,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
32822|CTCF,0.8841507303405776,Mus musculus,CTCF,tf,,Epithelium,Limb Bud,1.0
54715|CEBPA,0.8843090954726425,Mus musculus,CEBPA,tf,X18.1.1,Myeloid Cell,,1.0
51040|CEBPA,0.8853101372764034,Mus musculus,CEBPA,tf,,Granulocyte Monocyte Progenitor,Bone Marrow,0.0
41869|GATA4,0.8857604367290829,Mus musculus,GATA4,tf,,,Liver,1.0
58211|POU5F1,0.8857936316279567,Mus musculus,POU5F1,tf,,Intermediate,,1.0
55098|HRAS,0.8862830522966834,Mus musculus,HRAS,other,,Embryonic Fibroblast,,1.0
4588|STAT4,0.88631739653024,Mus musculus,STAT4,tf,,T Lymphocyte,Blood,1.0
4546|SMARCA4,0.8863534028118931,Mus musculus,SMARCA4,cr,,T Lymphocyte,Blood,1.0
46498|RCOR1,0.8871173096671847,Mus musculus,RCOR1,both predicted transcription factor and chromatin regulator,MEL,Erythroid Progenitor Cell,Blood,1.0
51941|SIRT1,0.8887768932002029,Mus musculus,SIRT1,cr,,Satellite Cells,,1.0
4385|IRF4,0.8891044095153,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Blood,1.0
37567|FOXO1,0.8892559082080222,Mus musculus,FOXO1,tf,,T Lymphocyte,,1.0
5936|CTCF,0.8896866387745851,Mus musculus,CTCF,tf,,Embryonic Stem Cell,Embryo,1.0
8596|GATA1,0.8897189582166963,Mus musculus,GATA1,tf,G1ME,Megakaryocyte,Bone Marrow,1.0
9266|GATA1,0.8897189582166963,Mus musculus,GATA1,tf,G1ME,Megakaryocyte,Bone Marrow,1.0
51934|GATA1,0.8897189582166963,Mus musculus,GATA1,tf,G1ME,Megakaryocyte,Bone Marrow,1.0
47481|SPI1,0.890089157749584,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
39094|CTCF,0.8902922884576748,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
43779|SPI1,0.8918374012352668,Mus musculus,SPI1,predicted transcription factor,BV2,Microglial Cell,,1.0
4389|IRF4,0.8927812070602883,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Blood,1.0
46398|CHD2,0.8932977375788025,Mus musculus,CHD2,cr,CH12,Lymphoblastoid,Blood,1.0
40096|BATF,0.8934178101143653,Mus musculus,BATF,predicted transcription factor,,Th0,,1.0
54440|SPI1,0.894045703644273,Mus musculus,SPI1,predicted transcription factor,,B Lymphocyte,,1.0
44670|RORC,0.8947993797628688,Mus musculus,RORC,tf,,EL-4 cells,,0.0
46407|UBTF,0.8949336385132183,Mus musculus,UBTF,tf,CH12,Lymphoblastoid,Blood,1.0
38452|JUNB,0.8954229898017168,Mus musculus,JUNB,tf,,Macrophage,Bone Marrow,1.0
50595|SPI1,0.895972282182256,Mus musculus,SPI1,predicted transcription factor,,,Bone Marrow,1.0
52880|SPI1,0.8983416966860995,Mus musculus,SPI1,predicted transcription factor,LNCaP-abl ,Epithelium,Prostate,1.0
50596|SPI1,0.901148719230132,Mus musculus,SPI1,predicted transcription factor,,Plasmacytoid dendritic cell,Bone Marrow,1.0
46439|GATA1,0.9019291131559306,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
37406|SPI1,0.9026893079319288,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,1.0
46488|SIN3A,0.9036060686566196,Mus musculus,SIN3A,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
59155|TRIM28,0.9044049454748659,Mus musculus,TRIM28,cr,,Embryonic Stem Cell,Embryo,1.0
36709|STAT5B,0.9044899734611294,Mus musculus,STAT5B,tf,,Dendritic Cell,Spleen,1.0
48853|TBP,0.9057304858083043,Mus musculus,TBP,tf,,Epithelium,Liver,1.0
42147|CEBPA,0.9061139098389352,Mus musculus,CEBPA,tf,,Macrophage,Bone Marrow,1.0
35098|EGR2,0.9067433337530948,Mus musculus,EGR2,tf,,T Lymphocyte,Blood,1.0
46495|MAZ,0.9076887435122025,Mus musculus,MAZ,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
35103|EGR2,0.9088810413644381,Mus musculus,EGR2,tf,,T Lymphocyte,Blood,1.0
50638|SPI1,0.9097848887567979,Mus musculus,SPI1,predicted transcription factor,,Macrophage,,1.0
41465|SPI1,0.9098138849982168,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,1.0
52835|BRD4,0.9098345019265068,Mus musculus,BRD4,cr,,Myeloid Cell,,1.0
44032|TBX21,0.9100222810886416,Mus musculus,TBX21,tf,,T Lymphocyte,Lymph Node,1.0
41774|H2AZ,0.9100883703237386,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,0.0
41454|RELA,0.9114510135389196,Mus musculus,RELA,tf,,Macrophage,Peritoneum,1.0
44410|POLR3D,0.9122484885218575,Mus musculus,POLR3D,tf,,Epithelium,Liver,1.0
55995|NANOG,0.9130784022400533,Mus musculus,NANOG,tf,KH2,Embryonic Stem Cell,Embryo,1.0
33464|RUNX1,0.9132488735918564,Mus musculus,RUNX1,tf,EML,Haematopoietic Progenitor Cell,Bone Marrow,1.0
44784|ATF2,0.9144210115738205,Mus musculus,ATF2,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
3046|CTCF,0.9174221662148828,Mus musculus,CTCF,tf,,B Lymphocyte,Blood,1.0
58210|POU5F1,0.9176387350954651,Mus musculus,POU5F1,tf,,Intermediate,,1.0
49337|MED1,0.9178235788042474,Mus musculus,MED1,predicted transcription factor,,iPSC,,1.0
46464|MYC,0.9181535381580785,Mus musculus,MYC,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
52834|BRD4,0.9183491033911984,Mus musculus,BRD4,cr,,Myeloid Cell,,1.0
3253|FOXA1,0.9191326884680922,Mus musculus,FOXA1,tf,,Hepatocyte,Liver,1.0
41771|H2AZ,0.9193601148636528,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
38365|SPI1,0.9196241966068128,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
9145|SPI1,0.9202559098050438,Mus musculus,SPI1,predicted transcription factor,,Erythroblast,Fetal Liver,1.0
54210|VDR,0.9214939423793055,Mus musculus,VDR,tf,,,Duodenum,1.0
41452|RELA,0.9218507887139367,Mus musculus,RELA,tf,,Macrophage,Peritoneum,1.0
46391|CTCF,0.9228552773301935,Mus musculus,CTCF,tf,CH12,Lymphoblastoid,Blood,1.0
34041|TBX3,0.9229920617294949,Mus musculus,TBX3,tf,,Embryonic Stem Cell,Embryo,1.0
4387|IRF4,0.9230005443611101,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Blood,1.0
40078|STAT3,0.9234052077600421,Mus musculus,STAT3,tf,,Th17,,1.0
47480|SPI1,0.9237657165211226,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,0.0
38427|SPI1,0.9241084908469813,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
36287|SPI1,0.9255200253909458,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
43588|RNF2,0.9258276569265906,Mus musculus,RNF2,predicted transcription factor,E14,Embryonic Stem Cell,Embryo,1.0
56416|ZMIZ1,0.9278556659056275,Mus musculus,ZMIZ1,not sure,8946,T Lymphocyte,,1.0
58203|POU5F1,0.9283344608592651,Mus musculus,POU5F1,tf,,Intermediate,,1.0
35239|MBD1,0.9286463783450833,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
35782|FLI1,0.9288721506767352,Mus musculus,FLI1,tf,,Hematopoietic Cell,,1.0
3270|GATA1,0.9293049009268408,Mus musculus,GATA1,tf,,Erythroblast,Fetal Liver,1.0
43596|CHD4,0.9294192253096345,Mus musculus,CHD4,cr,3134,Epithelium,Mammary Gland,1.0
40106|MAF,0.9297205391607605,Mus musculus,MAF,tf,,Th17,,1.0
49201|BRD4,0.9300670392221049,Mus musculus,BRD4,cr,NIH-3T3,Fibroblast,Embryo,1.0
110|CTCF,0.9301908176868017,Mus musculus,CTCF,tf,3T3-L1,Preadipocyte,Adipose,1.0
33790|POU5F1,0.9307319728365441,Mus musculus,POU5F1,tf,KH2,Embryonic Stem Cell,Embryo,1.0
54713|SPI1,0.9308406776853941,Mus musculus,SPI1,predicted transcription factor,X18.1.1,Myeloid Cell,,1.0
44255|TCF7L1,0.9318096447803166,Mus musculus,TCF7L1,tf,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
49203|BRD4,0.9319172107960776,Mus musculus,BRD4,cr,NIH-3T3,Fibroblast,Embryo,1.0
2747|RBPJ,0.932407340513917,Mus musculus,RBPJ,tf,T6E,Lymphocyte,Blood,1.0
35367|GATA4,0.9347336927989054,Mus musculus,GATA4,tf,,Mesodermal Progenitor Cell,Embryo,1.0
51135|SPI1,0.9348437062530395,Mus musculus,SPI1,predicted transcription factor,,Dendritic Cell,,1.0
51431|SMC1A,0.9354868670544118,Mus musculus,SMC1A,predicted chromatin regulator,,Thymocyte,,1.0
38569|CTNNB1,0.9354959177651967,Mus musculus,CTNNB1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
36254|SPI1,0.9354984337493353,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
57255|YY1,0.9357693103174356,Mus musculus,YY1,tf,,Embryonic Stem Cell,Embryo,1.0
46479|SMC3,0.9361413570723065,Mus musculus,SMC3,predicted chromatin regulator,MEL,Erythroid Progenitor Cell,Blood,1.0
33066|SPI1,0.9364962453585197,Mus musculus,SPI1,predicted transcription factor,,B Lymphocyte,,1.0
41866|TCF7L1,0.9366095561581864,Mus musculus,TCF7L1,tf,,Hair Follicle Stem Cell,Mouse Back Skin,1.0
4544|SMARCA4,0.9368112667876831,Mus musculus,SMARCA4,cr,,T Lymphocyte,Blood,1.0
34956|CREB1,0.9378885708969363,Mus musculus,CREB1,tf,,,Liver,1.0
46487|CTCF,0.9385495108611722,Mus musculus,CTCF,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
41765|H2AZ,0.9386229952192088,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
57881|IKZF1,0.9392145826989038,Mus musculus,IKZF1,tf,,Thymocyte,Thymus,1.0
38630|POU5F1,0.9397744921154759,Mus musculus,POU5F1,tf,CMTi-1,Embryonic Stem Cell,Embryo,1.0
35030|POLR2B,0.9417238683526351,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
36285|SPI1,0.9420233580137307,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
37416|RELA,0.9430355280138756,Mus musculus,RELA,tf,,Macrophage,Peritoneum,1.0
53552|RNF2,0.9437215401650598,Mus musculus,RNF2,predicted transcription factor,E14,Embryonic Stem Cell,Embryo,1.0
54211|VDR,0.9440661542879109,Mus musculus,VDR,tf,,,Duodenum,1.0
44872|CDX2,0.9445124007892377,Mus musculus,CDX2,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0
46397|SMC3,0.9454673234276212,Mus musculus,SMC3,predicted chromatin regulator,CH12,Lymphoblastoid,Blood,1.0
36740|ESR1,0.9456159001972335,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
58930|NRF1,0.9466773319200097,Mus musculus,NRF1,tf,,Neural Progenitor Cell,,1.0
44254|CTCF,0.9467308183769763,Mus musculus,CTCF,tf,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
38421|STAT1,0.9469297260660468,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
47478|SPI1,0.9470328782744579,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,0.0
43539|IRF8,0.9471735202124941,Mus musculus,IRF8,tf,,Dendritic Cell,,1.0
46474|CTCF,0.9473303600051564,Mus musculus,CTCF,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
44415|nan,0.9475436906298103,,,,,,,
41598|FOXA1,0.9475644711642297,Mus musculus,FOXA1,tf,,Epithelium,Kidney,1.0
36769|ZNF143,0.9478912445894454,Mus musculus,ZNF143,predicted transcription factor,J1,Embryonic Stem Cell,Embryo,1.0
56005|SOX2,0.9479107010549128,Mus musculus,SOX2,tf,KH2,Embryonic Stem Cell,Embryo,1.0
46384|CTCF,0.9482528707352931,Mus musculus,CTCF,tf,CH12,Lymphoblastoid,Blood,1.0
57884|IKZF1,0.9486372253824804,Mus musculus,IKZF1,tf,ILC87,T Lymphocyte,,1.0
38425|STAT1,0.9490562990592023,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
51067|SPI1,0.9493935839720413,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
41439|SPI1,0.9494009592421329,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,1.0
50644|SPI1,0.9500234717929548,Mus musculus,SPI1,predicted transcription factor,,Microglial Cell,,1.0
36708|STAT5B,0.9500521583927829,Mus musculus,STAT5B,tf,,Dendritic Cell,Spleen,1.0
39665|NR1D1,0.9512937792443463,Mus musculus,NR1D1,tf,,Macrophage,,0.0
4555|SPI1,0.9518534896158712,Mus musculus,SPI1,predicted transcription factor,,Proerythroblast,Blood,0.0
46442|GATA1,0.9522933258156029,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
53944|YY1,0.9526248420735153,Mus musculus,YY1,tf,,Embryonic Stem Cell,Embryo,1.0
46385|E2F4,0.9531600665067446,Mus musculus,E2F4,tf,CH12,Lymphoblastoid,Blood,1.0
47527|MYC,0.9534893969064947,Mus musculus,MYC,tf,,B Lymphocyte,Lymph Node,1.0
40278|PTF1A,0.9535530568100401,Mus musculus,PTF1A,tf,,,Neural Tube,1.0
46409|CHD1,0.9544383939287986,Mus musculus,CHD1,predicted chromatin regulator,CH12,Lymphoblastoid,Blood,1.0
54209|VDR,0.9558531782050674,Mus musculus,VDR,tf,,,Duodenum,1.0
39620|EGR1,0.9566850089213909,Mus musculus,EGR1,tf,,Dendritic Cell,Bone Marrow,1.0
39121|CTCF,0.9567615404304894,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
46413|HCFC1,0.9579996578681227,Mus musculus,HCFC1,tf,CH12,Lymphoblastoid,Blood,1.0
41442|CEBPA,0.9581813859087027,Mus musculus,CEBPA,tf,,Macrophage,Peritoneum,1.0
41528|H2AZ,0.9585184775020558,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
43618|CHD4,0.9589927517356467,Mus musculus,CHD4,cr,,Pre-B Lymphocyte,,1.0
53475|STAT3,0.9592583203012783,Mus musculus,STAT3,tf,,T Lymphocyte,Spleen,1.0
41462|SPI1,0.9593185057605444,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,1.0
37425|SPI1,0.9594394165606699,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,0.0
50650|SPI1,0.9596017648904025,Mus musculus,SPI1,predicted transcription factor,,Macrophage,,1.0
41436|SPI1,0.9596017648904025,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,1.0
37884|CTCF,0.9602293437927898,Mus musculus,CTCF,tf,,Dendritic Cell,Bone Marrow,0.0
53687|STAT3,0.961056177549374,Mus musculus,STAT3,tf,,T Lymphocyte,,1.0
37459|SPI1,0.9612465364850835,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,1.0
40122|IRF4,0.9613087825563777,Mus musculus,IRF4,predicted transcription factor,,Th17,,1.0
54207|VDR,0.961610234128438,Mus musculus,VDR,tf,,,Duodenum,1.0
38403|STAT1,0.9616252892657425,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
49987|RUNX1,0.9616781963784529,Mus musculus,RUNX1,tf,EML,Haematopoietic Progenitor Cell,Bone Marrow,1.0
35037|POLR2B,0.9619772557785964,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
38364|SPI1,0.9623127260940966,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
46512|CTCF,0.9624000989178769,Mus musculus,CTCF,tf,,,Thymus,1.0
47453|H2AZ,0.9624148217413839,Mus musculus,H2AZ,predicted chromatin regulator,,Spermatid,Testis,1.0
48495|FAIRE,0.9625111138939273,Mus musculus,FAIRE,other,,Embryonic Stem Cell,Embryo,1.0
113|CTCF,0.9625814273517617,Mus musculus,CTCF,tf,3T3-L1,Preadipocyte,Adipose,1.0
37437|CEBPA,0.962608078990937,Mus musculus,CEBPA,tf,,Macrophage,Peritoneum,1.0
41440|CEBPA,0.962608078990937,Mus musculus,CEBPA,tf,,Macrophage,Peritoneum,1.0
46470|NELFE,0.9629557143053424,Mus musculus,NELFE,not sure,MEL,Erythroid Progenitor Cell,Blood,1.0
51068|SPI1,0.9631289186586571,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
43712|OTX2,0.9632196863321303,Mus musculus,OTX2,tf,,,Retina,1.0
42013|SPI1,0.9640852197830885,Mus musculus,SPI1,predicted transcription factor,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
39110|CTCF,0.965400161997914,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
40113|STAT3,0.965412353155993,Mus musculus,STAT3,tf,,Th17,,1.0
54356|KCR,0.9662061688756518,Mus musculus,KCR,other,,Spermatocyte,,1.0
44831|RXRA,0.9665739529135233,Mus musculus,RXRA,tf,,Epithelium,Liver,1.0
37453|SPI1,0.9667387450370948,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,1.0
41463|CEBPA,0.9669111988806418,Mus musculus,CEBPA,tf,,Macrophage,Peritoneum,1.0
33825|BATF,0.9670325219120257,Mus musculus,BATF,predicted transcription factor,,Th17,Spleen,1.0
40087|STAT3,0.967238187802069,Mus musculus,STAT3,tf,,Th17,,1.0
40110|IRF4,0.9674643588096774,Mus musculus,IRF4,predicted transcription factor,,Th0,,1.0
52370|T,0.9677188232508298,Mus musculus,T,tf,,T Lymphocyte,Spleen,1.0
43616|IKZF1,0.9679482373536443,Mus musculus,IKZF1,tf,,T Lymphocyte,,1.0
55527|RAG2,0.9682916425103893,Mus musculus,RAG2,cr,,Thymocyte,,1.0
57181|BRD4,0.9687793239143629,Mus musculus,BRD4,cr,,Haematopoietic Progenitor Cell,,1.0
46463|TBP,0.9689140285501558,Mus musculus,TBP,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
41526|H2AZ,0.9689812084842063,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
38165|SPI1,0.9690659950978946,Mus musculus,SPI1,predicted transcription factor,TOT2,Myeloid Progenitor Cell,,1.0
39301|CAPG,0.9691798941454637,Mus musculus,CAPG,predicted chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,1.0
41373|CTCF,0.9692650041412163,Mus musculus,CTCF,tf,,B Lymphocyte,Spleen,1.0
49711|CTCF,0.9693659279066934,Mus musculus,CTCF,tf,Wehi-231,B Lymphocyte,,1.0
49204|BRD4,0.9695957839278939,Mus musculus,BRD4,cr,NIH-3T3,Fibroblast,Embryo,1.0
8759|RNF2,0.9697457755596199,Mus musculus,RNF2,predicted transcription factor,L8057,Megakaryocyte,Bone Marrow,1.0
36767|ZNF143,0.9698007405163871,Mus musculus,ZNF143,predicted transcription factor,NIH-3T3,Fibroblast,Embryo,1.0
8900|SPI1,0.9699799647030294,Mus musculus,SPI1,predicted transcription factor,,Erythroid Leukemic Cell,Spleen,0.0
44265|TAL1,0.9711690303464986,Mus musculus,TAL1,tf,,Mast Cell,Bone Marrow,1.0
36284|SPI1,0.9713752303918239,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
58213|POU5F1,0.9714437828273311,Mus musculus,POU5F1,tf,,Intermediate,,1.0
57856|IKZF1,0.9717530535501256,Mus musculus,IKZF1,tf,,,Thymus,1.0
42010|SPI1,0.9720424901152667,Mus musculus,SPI1,predicted transcription factor,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
44829|RXRA,0.9723790060863918,Mus musculus,RXRA,tf,,Epithelium,Liver,1.0
33307|GATA1,0.9730863192030097,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
35029|POLR2B,0.9731749724851344,Mus musculus,POLR2B,tf,,Epithelium,Liver,1.0
47556|MYC,0.9733614124278742,Mus musculus,MYC,tf,,Fibroblast,Embryo,1.0
38628|RBBP5,0.9736466895060658,Mus musculus,RBBP5,cr,CMTi-1,Embryonic Stem Cell,Embryo,1.0
58216|POU5F1,0.974264049455882,Mus musculus,POU5F1,tf,,iPSC,,1.0
