,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
43425|ASCL2,0.9764017014643754,Mus musculus,ASCL2,tf,,T Lymphocyte,Blood,1.0
39891|CEBPA,0.9764111205521671,Mus musculus,CEBPA,tf,,Epithelium,Liver,1.0
519|GATA2,0.976433392262116,Mus musculus,GATA2,tf,G1E-ER4,Erythroid Cell,Blood,1.0
37004|BACH2,0.9765275603593643,Mus musculus,BACH2,tf,,T Lymphocyte,Blood,1.0
37601|NR3C1,0.9765356804610456,Mus musculus,NR3C1,tf,,Epithelium,Liver,1.0
47000|CEBPB,0.9765366072106842,Mus musculus,CEBPB,tf,MC3T3,,,1.0
41397|CTCF,0.9765866512402643,Mus musculus,CTCF,tf,,Plasmablast,,1.0
35103|EGR2,0.9765880860269162,Mus musculus,EGR2,tf,,T Lymphocyte,Blood,1.0
52283|NR3C1,0.976590606465704,Mus musculus,NR3C1,tf,,,Liver,1.0
40092|IRF4,0.9767514736793161,Mus musculus,IRF4,predicted transcription factor,,Th17,,1.0
41595|HNF4A,0.9767874429355866,Mus musculus,HNF4A,tf,,Epithelium,Kidney,1.0
33649|RPA,0.976796899608795,Mus musculus,RPA,other,,B Lymphocyte,,1.0
52226|E4F1,0.9768232135555293,Mus musculus,E4F1,tf,,Embryonic Fibroblast,Embryo,1.0
49760|RAD21,0.9768690445947964,Mus musculus,RAD21,not sure,,,Spleen,1.0
43702|RUNX2,0.9769112414777019,Mus musculus,RUNX2,tf,MC3T3,Osteoblast,,1.0
53243|NANOG,0.976916254809853,Mus musculus,NANOG,tf,,Embryonic Stem Cell,Embryo,1.0
33465|RUNX1,0.9769223670493654,Mus musculus,RUNX1,tf,EML,Haematopoietic Progenitor Cell,Bone Marrow,1.0
35806|NR6A1,0.9769697436508796,Mus musculus,NR6A1,not sure,,Mesenchymal Stem Cell,,1.0
44362|ING1,0.9769744088469294,Mus musculus,ING1,predicted chromatin regulator,C2C12,Myoblast,Muscle,1.0
54435|CEBPB,0.97707395897665,Mus musculus,CEBPB,tf,,B Lymphocyte,,0.0
3250|FLI1,0.9771244019401932,Mus musculus,FLI1,tf,,T Lymphocyte,Blood,1.0
41952|RUNX3,0.9771373802077835,Mus musculus,RUNX3,tf,,Natural Killer Cell,Spleen,1.0
48363|RNF2,0.9772953827696332,Mus musculus,RNF2,predicted transcription factor,,Embryonic Stem Cell,Embryo,1.0
41443|CEBPA,0.9773126076734643,Mus musculus,CEBPA,tf,,Macrophage,Peritoneum,1.0
5419|RXRA,0.9773802713500176,Mus musculus,RXRA,tf,,Hepatocyte,Liver,1.0
42079|KMT2B,0.9774328690113053,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
52275|NR3C1,0.9775024371343648,Mus musculus,NR3C1,tf,,,Liver,1.0
55118|NR3C1,0.9775124250160588,Mus musculus,NR3C1,tf,,,Adipose,1.0
37586|CEBPB,0.9775304311044453,Mus musculus,CEBPB,tf,,Epithelium,Liver,1.0
37592|NR3C1,0.9776112913853132,Mus musculus,NR3C1,tf,,Epithelium,Liver,1.0
35366|H2AZ,0.9776223356064873,Mus musculus,H2AZ,predicted chromatin regulator,TSC,Trophoblast Stem Cell,Embryo,1.0
49976|SUZ12,0.9776975212201592,Mus musculus,SUZ12,cr,,Leukemia Cell,Blood,1.0
3294|GTF2E2,0.9778149862349644,Mus musculus,GTF2E2,tf,,T Lymphocyte,Blood,1.0
41645|POLR3GL,0.97785571696902,Mus musculus,POLR3GL,tf,Hepa 1-6,Epithelium,Liver,1.0
52184|RXRA,0.9779566817299077,Mus musculus,RXRA,tf,F9,,Embryo,1.0
35161|NIPBL,0.9779700430960762,Mus musculus,NIPBL,not sure,,Thymocyte,Blood,1.0
8602|BCL6,0.9780967434850139,Mus musculus,BCL6,predicted transcription factor,,Macrophage,Bone Marrow,1.0
39060|nan,0.9781977434386382,,,,,,,
51061|IRF8,0.9782481434747378,Mus musculus,IRF8,tf,,Macrophage,Bone Marrow,1.0
51943|SIRT1,0.9783416307828907,Mus musculus,SIRT1,cr,,Satellite Cells,,1.0
42596|BCL6,0.9783777238824745,Mus musculus,BCL6,predicted transcription factor,,Th9,Spleen,1.0
44363|ING1,0.9783929964013899,Mus musculus,ING1,predicted chromatin regulator,C2C12,Myoblast,Muscle,1.0
53947|YY1,0.9784674467551803,Mus musculus,YY1,tf,,Embryonic Stem Cell,Embryo,1.0
39865|IRF4,0.9785180838794774,Mus musculus,IRF4,predicted transcription factor,,Th2,Spleen,1.0
50199|KDM1A,0.9785967632191984,Mus musculus,KDM1A,cr,J1,Embryonic Stem Cell,Embryo,1.0
4584|STAT3,0.9786607528347452,Mus musculus,STAT3,tf,,Embryonic Stem Cell,Embryo,1.0
39107|CTCF,0.9786800886623644,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
52179|RARA,0.9788793015398465,Mus musculus,RARA,tf,F9,,Embryo,1.0
8763|RNF2,0.9788958790054226,Mus musculus,RNF2,predicted transcription factor,L8057,Megakaryocyte,Bone Marrow,1.0
46503|ZNF384,0.9789068651472391,Mus musculus,ZNF384,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
4513|RFX1,0.9789638114045075,Mus musculus,RFX1,tf,,Neural Progenitor Cell,Embryo,0.0
5851|BCL6,0.9790136345514318,Mus musculus,BCL6,predicted transcription factor,,Hepatocyte,Liver,1.0
43673|ARNTL,0.9790280736271464,Mus musculus,ARNTL,predicted transcription factor,,,Liver,1.0
43775|SOX9,0.9791107277001475,Mus musculus,SOX9,tf,,Intefollicular Epidermal Cell,Mouse Back Skin,1.0
4540|SMAD3,0.9792402031625989,Mus musculus,SMAD3,tf,,Embryonic Stem Cell,Embryo,1.0
35239|MBD1,0.9792714301689472,Mus musculus,MBD1,cr,,Embryonic Stem Cell,Embryo,0.0
56615|GATA1,0.9793742575087385,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,0.0
40113|STAT3,0.9794996216741088,Mus musculus,STAT3,tf,,Th17,,1.0
39109|ERG,0.979555126516393,Mus musculus,ERG,other,,,Blood,1.0
8929|RARA,0.9796392848741946,Mus musculus,RARA,tf,,Embryonic Stem Cell,Embryo,1.0
38421|STAT1,0.9796654905613091,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
56408|TGIF2,0.9796787794113903,Mus musculus,TGIF2,tf,J1,Embryonic Stem Cell,Embryo,1.0
48487|POU5F1,0.9798549013403115,Mus musculus,POU5F1,tf,,Embryonic Stem Cell,Embryo,1.0
421|NR5A2,0.9798645949855226,Mus musculus,NR5A2,tf,E14,Embryonic Stem Cell,Embryo,1.0
4417|PAXIP1,0.9798698076136152,Mus musculus,PAXIP1,predicted transcription factor,,B Lymphocyte,Spleen,1.0
55527|RAG2,0.980313582903831,Mus musculus,RAG2,cr,,Thymocyte,,1.0
38425|STAT1,0.9803607757039048,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
55108|PPARG,0.9803694270030847,Mus musculus,PPARG,tf,,,Epididymal White Adipose Tissue,1.0
44780|NCOR1,0.9804138385048417,Mus musculus,NCOR1,cr,3T3-L1,Preadipocyte,Adipose,1.0
63468|CTCF,0.9804420037454825,Mus musculus,CTCF,tf,,,Liver,1.0
5790|HDAC3,0.9804503987281925,Mus musculus,HDAC3,cr,,Macrophage,Bone Marrow,1.0
37417|RELA,0.9805334685580178,Mus musculus,RELA,tf,,Macrophage,Peritoneum,1.0
44534|PHC1,0.9805517053499423,Mus musculus,PHC1,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
40393|PPARG,0.9806148729800138,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,0.0
3029|CEBPB,0.9806345820921972,Mus musculus,CEBPB,tf,,Hepatocyte,Liver,1.0
5789|HDAC3,0.980686472976864,Mus musculus,HDAC3,cr,,Macrophage,Bone Marrow,1.0
32868|ATF4,0.9808335653693544,Mus musculus,ATF4,tf,,Fibroblast,,1.0
41985|KMT2B,0.980851343852834,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
52888|TRIM33,0.9808895374890725,Mus musculus,TRIM33,predicted chromatin regulator,RN2,Leukemic Blast Cell,Bone Marrow,1.0
40140|IRF4,0.9809397557437796,Mus musculus,IRF4,predicted transcription factor,,Th17,,1.0
34715|KDM2A,0.9812511489495105,Mus musculus,KDM2A,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
39123|CTCF,0.9813143406385244,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
41185|NFE2,0.9814368557662398,Mus musculus,NFE2,tf,,Megakaryocyte,,0.0
52183|RARA,0.9814762209462121,Mus musculus,RARA,tf,F9,,Embryo,1.0
48503|OTX2,0.9816007789442162,Mus musculus,OTX2,tf,,Stem cell,Ectoderm,1.0
33640|RAD51,0.9818559956866934,Mus musculus,RAD51,predicted chromatin regulator,,B Lymphocyte,,1.0
41408|KLF3,0.9818877525626382,Mus musculus,KLF3,tf,,Embryonic Fibroblast,,0.0
39097|CTCF,0.9819171756976801,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
515|TAL1,0.9819569891577573,Mus musculus,TAL1,tf,G1E,Erythroid Cell,Blood,1.0
57748|FOXD3,0.9820217392108361,Mus musculus,FOXD3,tf,,Embryonic Stem Cell,,1.0
4594|STAT6,0.9820425040168045,Mus musculus,STAT6,tf,,Th2,Blood,1.0
41602|AR,0.9820636570487833,Mus musculus,AR,tf,,,Caput Epididymis,1.0
4511|RAP1A,0.982077032918246,Mus musculus,RAP1A,not sure,,Fibroblast,Embryo,1.0
44753|ESR1,0.9821316434903506,Mus musculus,ESR1,tf,,,Uterus,1.0
53510|TRIM28,0.9822110592248937,Mus musculus,TRIM28,cr,,Embryonic Stem Cell,Embryo,1.0
56835|SPI1,0.9822490480342961,Mus musculus,SPI1,predicted transcription factor,F9,Embryonic Stem Cell,Embryo,1.0
33116|KDM5A,0.982292812433514,Mus musculus,KDM5A,cr,,Embryonic Stem Cell,Embryo,1.0
44666|T,0.9823827136022044,Mus musculus,T,tf,,Th17,,1.0
47682|GATA4,0.9825128153778594,Mus musculus,GATA4,tf,,Epithelium,Heart,1.0
51090|GATA6,0.9825459361610323,Mus musculus,GATA6,tf,,,Pancreas,1.0
39868|CEBPB,0.9825953334746642,Mus musculus,CEBPB,tf,,Epithelium,Liver,1.0
35370|GATA4,0.9826949132200736,Mus musculus,GATA4,tf,,Embryonic Stem Cell,Embryo,1.0
49826|PPARA,0.9827049102091253,Mus musculus,PPARA,tf,,Epithelium,Liver,1.0
38982|MYOG,0.9828963609588791,Mus musculus,MYOG,tf,C2C12,Myoblast,Muscle,0.0
50500|RBPJ,0.982978706125437,Mus musculus,RBPJ,tf,,T Lymphocyte,Spleen,1.0
37690|ELL3,0.9829920937234038,Mus musculus,ELL3,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
44254|CTCF,0.9830579131757227,Mus musculus,CTCF,tf,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
58611|IRF4,0.9832144717842375,Mus musculus,IRF4,predicted transcription factor,,B Lymphocyte,,1.0
56837|SPI1,0.9833237125412354,Mus musculus,SPI1,predicted transcription factor,D3,Embryonic Stem Cell,,1.0
54696|KDM1A,0.9833885999055819,Mus musculus,KDM1A,cr,,Cortical Neuron,Neuric,1.0
59181|NR0B2,0.9833920603934292,Mus musculus,NR0B2,tf,,,Liver,1.0
39875|RPA,0.9833932415842404,Mus musculus,RPA,other,,B Lymphocyte,Spleen,1.0
40076|IRF4,0.9834315105715437,Mus musculus,IRF4,predicted transcription factor,,Th17,,1.0
33442|TAL1,0.9835240060692765,Mus musculus,TAL1,tf,,,Bone Marrow,1.0
8759|RNF2,0.9836721146683094,Mus musculus,RNF2,predicted transcription factor,L8057,Megakaryocyte,Bone Marrow,1.0
51773|GATA1,0.983714398832378,Mus musculus,GATA1,tf,G1E,Erythroid Cell,Blood,1.0
40088|FOSL2,0.9837612271105733,Mus musculus,FOSL2,tf,,Th17,,1.0
43583|STAT5A,0.983850297649304,Mus musculus,STAT5A,tf,,Epithelium,Mammary Gland,1.0
44415|nan,0.9842935132264948,,,,,,,
433|TFCP2,0.9843286243613901,Mus musculus,TFCP2,tf,E14,Embryonic Stem Cell,Embryo,0.0
37402|PR,0.9843374538088423,Mus musculus,PR,predicted transcription factor,,,Uterus,1.0
37898|E2F4,0.984341482683746,Mus musculus,E2F4,tf,,Dendritic Cell,Bone Marrow,1.0
52181|RARA,0.984494720898636,Mus musculus,RARA,tf,F9,,Embryo,0.0
43423|AR,0.9845128337599,Mus musculus,AR,tf,,Epithelium,Prostate,1.0
46438|GATA1,0.9845767722459643,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
58287|NRF1,0.9846064752750955,Mus musculus,NRF1,tf,,Embryonic Stem Cell,Embryo,1.0
58206|POU5F1,0.9846117802422211,Mus musculus,POU5F1,tf,,Intermediate,,1.0
3247|ETS1,0.9846806222842791,Mus musculus,ETS1,tf,,Th2,Blood,0.0
39102|CTCF,0.9847718040126047,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
37459|SPI1,0.9847895387627769,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,1.0
3046|CTCF,0.9848285568185413,Mus musculus,CTCF,tf,,B Lymphocyte,Blood,1.0
533|RBPJ,0.9849525129107062,Mus musculus,RBPJ,tf,G4A2,T Lymphocyte,Blood,1.0
40090|HIF1A,0.9850026670714545,Mus musculus,HIF1A,predicted chromatin regulator,,Th17,,1.0
42012|GATA1,0.9850540735182586,Mus musculus,GATA1,tf,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
41989|KMT2B,0.9851733362361802,Mus musculus,KMT2B,cr,,Preadipocyte,Adipose,1.0
41406|KLF3,0.985267968903214,Mus musculus,KLF3,tf,,Embryonic Fibroblast,,1.0
52238|RUVBL1,0.9853286169145887,Mus musculus,RUVBL1,cr,,Embryonic Stem Cell,,0.0
4545|SMARCA4,0.9854143528568126,Mus musculus,SMARCA4,cr,,Th2,Blood,0.0
51093|GATA6,0.9854470621619201,Mus musculus,GATA6,tf,,,Pancreas,0.0
33819|JUND,0.985457890066414,Mus musculus,JUND,tf,,Th17,Spleen,1.0
38376|STAT6,0.9855094629493317,Mus musculus,STAT6,tf,,Macrophage,Bone Marrow,1.0
46431|GATA2,0.985614559034207,Mus musculus,GATA2,tf,G1E,Erythroid Cell,Blood,1.0
38079|RUNX1,0.9856807650230094,Mus musculus,RUNX1,tf,,Megakaryocyte,,1.0
53936|HDAC3,0.9857301765017832,Mus musculus,HDAC3,cr,,,Liver,1.0
48495|FAIRE,0.9858131786825216,Mus musculus,FAIRE,other,,Embryonic Stem Cell,Embryo,1.0
46425|HCFC1,0.9858299502431421,Mus musculus,HCFC1,tf,,Embryonic Stem Cell,Embryo,1.0
56608|GATA1,0.9858853354733274,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,0.0
41427|ZNF322A,0.9859434638976134,Mus musculus,ZNF322A,tf,E14,Embryonic Stem Cell,Embryo,1.0
39119|CTCF,0.9860196503836192,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
43847|SOX2,0.9860599099349238,Mus musculus,SOX2,tf,ZhBTc4,Embryonic Stem Cell,Embryo,1.0
43611|SPI1,0.9861533221761548,Mus musculus,SPI1,predicted transcription factor,,Pre-B Lymphocyte,,1.0
56061|GABPA,0.9861676486620793,Mus musculus,GABPA,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
51927|STAT1,0.9861951851158403,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
33751|NKX2-1,0.9862159952145455,Mus musculus,NKX2-1,tf,,,Lung,1.0
2985|AICDA,0.9863332681309219,Mus musculus,AICDA,cr,,B Lymphocyte,Blood,1.0
51648|GATA1,0.9864876040727307,Mus musculus,GATA1,tf,G1ME,Megakaryocyte,Bone Marrow,1.0
34641|MYBL1,0.9865435446328251,Mus musculus,MYBL1,tf,,,Testis,0.0
33052|HEXIM1,0.9865452910619757,Mus musculus,HEXIM1,other,,Embryonic Fibroblast,Embryo,0.0
56005|SOX2,0.9866020827561881,Mus musculus,SOX2,tf,KH2,Embryonic Stem Cell,Embryo,1.0
2907|NELFA,0.9866426014500375,Mus musculus,NELFA,not sure,V6.5,Embryonic Stem Cell,Embryo,1.0
49090|ZNF335,0.9867671577309459,Mus musculus,ZNF335,tf,,Thymocyte,,1.0
53699|STAT1,0.9867920758615147,Mus musculus,STAT1,tf,,T Lymphocyte,,1.0
47755|SP1,0.9868213882421403,Mus musculus,SP1,predicted chromatin regulator,E14,Embryonic Stem Cell,Embryo,1.0
40116|STAT3,0.9868757568800416,Mus musculus,STAT3,tf,,Th17,,1.0
35905|H2AZ,0.9869864404897909,Mus musculus,H2AZ,predicted chromatin regulator,,Plasma Cell,,1.0
49207|CDK9,0.9869998777433291,Mus musculus,CDK9,tf,NIH-3T3,Fibroblast,Embryo,1.0
37616|CEBPB,0.9870350041818531,Mus musculus,CEBPB,tf,,Epithelium,Liver,1.0
41455|RELA,0.9870710107094858,Mus musculus,RELA,tf,,Macrophage,Peritoneum,1.0
39100|CTCF,0.9872251203510894,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
33780|SOX2,0.9872543930816697,Mus musculus,SOX2,tf,KH2,Embryonic Stem Cell,Embryo,1.0
55110|PPARG,0.9872741826446673,Mus musculus,PPARG,tf,,,Epididymal White Adipose Tissue,1.0
55520|RAG1,0.9873264228212832,Mus musculus,RAG1,cr,,Thymocyte,,1.0
58930|NRF1,0.9873315764910066,Mus musculus,NRF1,tf,,Neural Progenitor Cell,,1.0
2885|POU5F1,0.9873561551772693,Mus musculus,POU5F1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
17455|CTCF,0.9873808085893795,Mus musculus,CTCF,tf,,,Bone Marrow,1.0
58291|NRF1,0.9875000152766729,Mus musculus,NRF1,tf,,Embryonic Stem Cell,Embryo,1.0
4547|SMARCA4,0.9875350505143966,Mus musculus,SMARCA4,cr,,Th2,Blood,0.0
43781|SPI1,0.9875379495476897,Mus musculus,SPI1,predicted transcription factor,BV2,Microglial Cell,,1.0
9145|SPI1,0.9876392792449787,Mus musculus,SPI1,predicted transcription factor,,Erythroblast,Fetal Liver,1.0
6033|NFYA,0.9876575768769856,Mus musculus,NFYA,tf,,Neuron,Brain,1.0
53938|HDAC3,0.9876642188799234,Mus musculus,HDAC3,cr,,,Liver,1.0
8303|KDM1A,0.987690034156593,Mus musculus,KDM1A,cr,V6.5,Embryonic Stem Cell,Embryo,1.0
48101|CREBBP,0.987708869295132,Mus musculus,CREBBP,cr,,Fibroblast,Embryo,1.0
87|SIN3A,0.9878673981298222,Mus musculus,SIN3A,tf,,Embryonic Stem Cell,Embryo,1.0
41774|H2AZ,0.9879298457625219,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,0.0
59454|ZFP57,0.987952126177249,Mus musculus,ZFP57,tf,TC1,Embryonic Stem Cell,Embryo,1.0
43596|CHD4,0.9879622251048651,Mus musculus,CHD4,cr,3134,Epithelium,Mammary Gland,1.0
46401|BHLHE40,0.988060993030431,Mus musculus,BHLHE40,predicted transcription factor,CH12,Lymphoblastoid,Blood,1.0
5418|PPARA,0.9881180838336214,Mus musculus,PPARA,tf,,Hepatocyte,Liver,1.0
42961|PARP14,0.9881533482281694,Mus musculus,PARP14,not sure,,T Lymphocyte,Blood,1.0
53933|HDAC3,0.988160514021929,Mus musculus,HDAC3,cr,,,Liver,1.0
41598|FOXA1,0.9881622399973299,Mus musculus,FOXA1,tf,,Epithelium,Kidney,1.0
50392|RORA,0.9881858016390913,Mus musculus,RORA,tf,,,Liver,1.0
46483|CTCF,0.9882124490335208,Mus musculus,CTCF,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
4416|PAXIP1,0.9882728314882182,Mus musculus,PAXIP1,predicted transcription factor,,B Lymphocyte,Spleen,1.0
57295|TEC,0.9882922209956782,Mus musculus,TEC,other,,Epithelium,,1.0
46508|CTCF,0.9882963121320743,Mus musculus,CTCF,tf,,,Spleen,1.0
9550|CTCF,0.9882963121320743,Mus musculus,CTCF,tf,,,Spleen,1.0
404|DPY30,0.9883104549380266,Mus musculus,DPY30,cr,E14,Embryonic Stem Cell,Embryo,1.0
55097|HRAS,0.9883189148059002,Mus musculus,HRAS,other,,Embryonic Fibroblast,,1.0
4588|STAT4,0.988352129539599,Mus musculus,STAT4,tf,,T Lymphocyte,Blood,1.0
57884|IKZF1,0.9884228241225296,Mus musculus,IKZF1,tf,ILC87,T Lymphocyte,,1.0
53513|TRIM28,0.9884685227937305,Mus musculus,TRIM28,cr,,Embryonic Stem Cell,Embryo,1.0
4512|RBBP5,0.9885562482487993,Mus musculus,RBBP5,cr,,Embryonic Stem Cell,Embryo,1.0
40134|BATF,0.9885705754232553,Mus musculus,BATF,predicted transcription factor,,Th17,,1.0
46499|BHLHE40,0.9886083243829146,Mus musculus,BHLHE40,predicted transcription factor,MEL,Erythroid Progenitor Cell,Blood,1.0
35736|HNF4A,0.9886099920725926,Mus musculus,HNF4A,tf,,Epithelium,Small Intestine,1.0
55535|RAG2,0.9886144026436672,Mus musculus,RAG2,cr,,B Lymphocyte,,1.0
8940|PAX5,0.9886714198520717,Mus musculus,PAX5,tf,,B Lymphocyte,Lymph Node,0.0
56484|CHRM2,0.9886744517623658,Mus musculus,CHRM2,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
41584|FOXA1,0.9887584371837681,Mus musculus,FOXA1,tf,,Epithelium,Prostate,1.0
9160|NKX3-1,0.9888047218809551,Mus musculus,NKX3-1,tf,,Epithelium,Prostate,1.0
51774|GATA1,0.988896585779823,Mus musculus,GATA1,tf,G1E,Erythroid Cell,Blood,1.0
33266|PPARG,0.9889183119484534,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
4591|STAT5A,0.988921691082409,Mus musculus,STAT5A,tf,,T Lymphocyte,Blood,1.0
44276|SREBF1,0.9889882721901588,Mus musculus,SREBF1,tf,,Epithelium,Liver,1.0
4620|TAL1,0.9890316613299082,Mus musculus,TAL1,tf,,Erythroblast,Liver,1.0
51073|STAT1,0.9890984845489446,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
52880|SPI1,0.9891019309306325,Mus musculus,SPI1,predicted transcription factor,LNCaP-abl ,Epithelium,Prostate,1.0
40141|IRF4,0.9891509383172132,Mus musculus,IRF4,predicted transcription factor,,Th17,,1.0
55530|RAG2,0.9891584055476287,Mus musculus,RAG2,cr,,Thymocyte,,1.0
52370|T,0.9891945082301539,Mus musculus,T,tf,,T Lymphocyte,Spleen,1.0
53949|YY1,0.9892296101026568,Mus musculus,YY1,tf,,Embryonic Stem Cell,Embryo,1.0
38459|ETS1,0.9892581404071916,Mus musculus,ETS1,tf,,T Lymphocyte,Blood,1.0
529|TAL1,0.9892747701059897,Mus musculus,TAL1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
53234|CHRM2,0.9892960411321734,Mus musculus,CHRM2,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
52273|NR3C1,0.9895242325651794,Mus musculus,NR3C1,tf,,,Liver,1.0
39342|KLF1,0.989537690588163,Mus musculus,KLF1,predicted transcription factor,,Erythroid Progenitor Cell,Fetal Liver,1.0
35098|EGR2,0.9896208752684266,Mus musculus,EGR2,tf,,T Lymphocyte,Blood,1.0
42982|ATOH1,0.9896625507163763,Mus musculus,ATOH1,tf,,,Intestinal Crypt,1.0
40112|IRF4,0.9897853667216281,Mus musculus,IRF4,predicted transcription factor,,Th0,,1.0
39741|YY1,0.9897883037347229,Mus musculus,YY1,tf,,Pre-B Lymphocyte,,1.0
44803|MED1,0.9898095637857942,Mus musculus,MED1,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
48102|CREBBP,0.9898108440551405,Mus musculus,CREBBP,cr,,Fibroblast,Embryo,1.0
51919|STAT1,0.9898167574923266,Mus musculus,STAT1,tf,,Macrophage,Bone Marrow,1.0
44174|SPNS1,0.9898989067455705,Mus musculus,SPNS1,tf,NIH-3T3,Fibroblast,Embryo,1.0
44572|T,0.9899662355892039,Mus musculus,T,tf,,Embryonic Stem Cell,Embryo,1.0
39105|ERG,0.990008531416019,Mus musculus,ERG,other,,,Blood,1.0
51932|CEBPA,0.9900168910370825,Mus musculus,CEBPA,tf,,Granulocyte Monocyte Progenitor,Bone Marrow,0.0
39121|CTCF,0.9900677845578952,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
41441|CEBPA,0.9900839627460891,Mus musculus,CEBPA,tf,,Macrophage,Peritoneum,1.0
37418|CEBPA,0.9900839627460891,Mus musculus,CEBPA,tf,,Macrophage,Peritoneum,1.0
55142|RUNX1,0.9901823489877151,Mus musculus,RUNX1,tf,,Embryonic Stem Cell,,0.0
4559|SPI1,0.9901872869691273,Mus musculus,SPI1,predicted transcription factor,MEL,Erythroid Progenitor Cell,Blood,0.0
49987|RUNX1,0.9902638501702073,Mus musculus,RUNX1,tf,EML,Haematopoietic Progenitor Cell,Bone Marrow,1.0
33619|RPA,0.9903845101440834,Mus musculus,RPA,other,,B Lymphocyte,,1.0
44633|FOXP3,0.9904316040208613,Mus musculus,FOXP3,tf,,Activated Treg,Blood,1.0
41353|POU5F1,0.9904423938874093,Mus musculus,POU5F1,tf,,Embryonic Stem Cell,Embryo,1.0
44871|CDX2,0.9904890709683856,Mus musculus,CDX2,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0
56295|BRD2,0.99053396021554,Mus musculus,BRD2,predicted chromatin regulator,5.3S,Haematopoietic Progenitor Cell,,1.0
58131|SOX2,0.9905665806116358,Mus musculus,SOX2,tf,,Intermediate,,1.0
53696|STAT3,0.9906036193219362,Mus musculus,STAT3,tf,,T Lymphocyte,,1.0
38065|KDM5C,0.9906196185867401,Mus musculus,KDM5C,cr,,Embryonic Stem Cell,Embryo,1.0
55305|PRDM1,0.9906881184121187,Mus musculus,PRDM1,tf,,,Small Intestine,1.0
44267|FOS,0.9907307508805298,Mus musculus,FOS,tf,,Mast Cell,Bone Marrow,1.0
41608|TFAP2A,0.9907512722504341,Mus musculus,TFAP2A,predicted transcription factor,,,Caput Epididymis,1.0
3048|nan,0.9908496701737202,,,,,,,
46419|GATA1,0.9908529379848097,Mus musculus,GATA1,tf,,Erythroid Cell,Fetal Liver,1.0
3271|GATA1,0.9908529379848097,Mus musculus,GATA1,tf,,Erythroblast,Fetal Liver,1.0
46407|UBTF,0.990901502645002,Mus musculus,UBTF,tf,CH12,Lymphoblastoid,Blood,1.0
47007|VDR,0.9909347011128138,Mus musculus,VDR,tf,MC3T3,,,1.0
8761|RUNX1,0.9909397330703935,Mus musculus,RUNX1,tf,L8057,Megakaryocyte,Bone Marrow,1.0
40294|NKX6-1,0.9909553155618562,Mus musculus,NKX6-1,tf,,,Pancreatic Islet,1.0
41465|SPI1,0.991058635095977,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,1.0
44208|IKZF1,0.9910621457663862,Mus musculus,IKZF1,tf,T29,T Lymphocyte,,1.0
33829|JUN,0.9910734439266555,Mus musculus,JUN,tf,,T Lymphocyte,Blood,1.0
8758|CBFB,0.9912124451948228,Mus musculus,CBFB,predicted transcription factor,L8057,Megakaryocyte,Bone Marrow,1.0
41954|RUNX3,0.9913634460244355,Mus musculus,RUNX3,tf,,Natural Killer Cell,Spleen,1.0
6011|MAPK8,0.9914045452358564,Mus musculus,MAPK8,not sure,,Embryonic Stem Cell,Embryo,1.0
41351|MYC,0.9914267069897413,Mus musculus,MYC,tf,,Embryonic Stem Cell,Embryo,1.0
