,pval,species,factor,factor_type,cell_line,cell_type,tissue,qc
33830|BATF,0.16874626316719066,Mus musculus,BATF,predicted transcription factor,,T Lymphocyte,Blood,1.0
39097|CTCF,0.1688330568832228,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
58298|RFX2,0.16913706072342327,Mus musculus,RFX2,tf,,,Testis,1.0
48262|RUNX1,0.16937616731190902,Mus musculus,RUNX1,tf,,,,0.0
4398|MECP2,0.16937616731190902,Mus musculus,MECP2,cr,,,Cerebellum,1.0
58210|POU5F1,0.16974612217578217,Mus musculus,POU5F1,tf,,Intermediate,,1.0
41369|CTCF,0.17020384016615198,Mus musculus,CTCF,tf,,B Lymphocyte,Spleen,1.0
3085|DMC1,0.17022565596854333,Mus musculus,DMC1,not sure,,,Testis,1.0
55974|STAG1,0.1702911141245919,Mus musculus,STAG1,not sure,R1,Embryonic Stem Cell,Embryo,1.0
52773|POU5F1,0.170640496579889,Mus musculus,POU5F1,tf,E14,Embryonic Stem Cell,Embryo,1.0
48866|HNF4A,0.1713844567403794,Mus musculus,HNF4A,tf,,Epithelium,Liver,1.0
5853|BCL6,0.1717133325653747,Mus musculus,BCL6,predicted transcription factor,,Hepatocyte,Liver,1.0
33670|RPA,0.1718011008236363,Mus musculus,RPA,other,,B Lymphocyte,,1.0
37406|SPI1,0.17221839122402222,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,1.0
55520|RAG1,0.17246027576550765,Mus musculus,RAG1,cr,,Thymocyte,,1.0
5418|PPARA,0.17272439680741297,Mus musculus,PPARA,tf,,Hepatocyte,Liver,1.0
54224|SMC1A,0.17292265670993445,Mus musculus,SMC1A,predicted chromatin regulator,,Fibroblast,,1.0
43541|IRF8,0.17323134910098553,Mus musculus,IRF8,tf,,Dendritic Cell,,1.0
40109|IRF4,0.1735624800987563,Mus musculus,IRF4,predicted transcription factor,,Th17,,1.0
52284|NR3C1,0.174248092921216,Mus musculus,NR3C1,tf,,,Liver,1.0
36740|ESR1,0.1743145337627635,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
4386|IRF4,0.17464697937446733,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Blood,1.0
40139|IRF4,0.17571350837419902,Mus musculus,IRF4,predicted transcription factor,,Th0,,1.0
8941|PAX5,0.17591394098396707,Mus musculus,PAX5,tf,,B Lymphocyte,Lymph Node,1.0
56625|TAL1,0.17613681362389372,Mus musculus,TAL1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
43783|CEBPA,0.17676180737497355,Mus musculus,CEBPA,tf,BV2,Microglial Cell,,1.0
52940|POU5F1,0.17685120650520092,Mus musculus,POU5F1,tf,,iPSC,,1.0
44558|NANOG,0.17689591678518896,Mus musculus,NANOG,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
35786|TAL1,0.17691827460382026,Mus musculus,TAL1,tf,,Hematopoietic Cell,,1.0
55266|E2F3,0.17703009048241847,Mus musculus,E2F3,tf,,,Intestinal Crypt,1.0
56419|RBPJ,0.17723147155537544,Mus musculus,RBPJ,tf,8946,T Lymphocyte,,1.0
47695|GATA4,0.17779162216487437,Mus musculus,GATA4,tf,,Epithelium,Heart,1.0
41606|TFAP2A,0.17803844184527923,Mus musculus,TFAP2A,predicted transcription factor,,,Caput Epididymis,1.0
52905|MEF2C,0.1781731617748541,Mus musculus,MEF2C,predicted transcription factor,,Cortical Neuron,,1.0
51943|SIRT1,0.17828547745347445,Mus musculus,SIRT1,cr,,Satellite Cells,,1.0
8597|ETS1,0.17902787951181115,Mus musculus,ETS1,tf,G1ME,Megakaryocyte,Bone Marrow,1.0
51942|SIRT1,0.17932087422034299,Mus musculus,SIRT1,cr,,Satellite Cells,,1.0
37781|CRY1,0.17965931947943026,Mus musculus,CRY1,not sure,,Epithelium,Liver,0.0
9538|CTCF,0.1800659832366296,Mus musculus,CTCF,tf,,Epithelium,Liver,1.0
46452|CTCF,0.1800659832366296,Mus musculus,CTCF,tf,,Epithelium,Liver,1.0
52851|ERG,0.18040531079922922,Mus musculus,ERG,other,,Myeloid Cell,,1.0
38427|SPI1,0.18060909977457013,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
39687|UTF1,0.18072237822668585,Mus musculus,UTF1,tf,,Embryonic Stem Cell,Embryo,1.0
36709|STAT5B,0.18119863400271313,Mus musculus,STAT5B,tf,,Dendritic Cell,Spleen,1.0
44483|MEIS1,0.18213072984434536,Mus musculus,MEIS1,tf,,Fibroblast,Embryo,1.0
50392|RORA,0.1828146465665934,Mus musculus,RORA,tf,,,Liver,1.0
5416|NR1H2,0.1830429745837706,Mus musculus,NR1H2,tf,,Hepatocyte,Liver,1.0
57767|FOXD3,0.1833172029464497,Mus musculus,FOXD3,tf,,Embryonic Stem Cell,,0.0
50141|TGIF1,0.18370613138977843,Mus musculus,TGIF1,tf,,,Bone Marrow,1.0
55151|MYOD1,0.1841414240036301,Mus musculus,MYOD1,tf,P19,Embryonic Stem Cell,Embryo,0.0
36043|CTCF,0.18421021305798185,Mus musculus,CTCF,tf,,,Embryonic Brain,1.0
46514|CTCF,0.18421021305798185,Mus musculus,CTCF,tf,,,Brain,1.0
55098|HRAS,0.18501393333168809,Mus musculus,HRAS,other,,Embryonic Fibroblast,,1.0
49768|RAD21,0.18508292486997163,Mus musculus,RAD21,not sure,,,Spleen,1.0
39090|CTCF,0.1857276163360012,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
55967|STAG1,0.18577371897157463,Mus musculus,STAG1,not sure,,,Pancreas,1.0
4518|SPI1,0.18635060071112053,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
33824|IRF4,0.18688231095192115,Mus musculus,IRF4,predicted transcription factor,,B Lymphocyte,Spleen,0.0
39355|ESRRA,0.18713693869142645,Mus musculus,ESRRA,tf,,Epithelium,Liver,1.0
9289|DMC1,0.18785567962396,Mus musculus,DMC1,not sure,,,Testis,0.0
43712|OTX2,0.18797176502231255,Mus musculus,OTX2,tf,,,Retina,1.0
52366|T,0.18841329329954148,Mus musculus,T,tf,,T Lymphocyte,Spleen,1.0
41765|H2AZ,0.18906513136775094,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
179|RXRG,0.18922830765511212,Mus musculus,RXRG,tf,3T3-L1,Preadipocyte,Adipose,1.0
39098|MZF1,0.18978842720275152,Mus musculus,MZF1,tf,,B Lymphocyte,,1.0
48656|ATRX,0.19051342215480022,Mus musculus,ATRX,cr,,Embryonic Stem Cell,Embryo,1.0
33054|CDK9,0.19058367308434554,Mus musculus,CDK9,tf,,Embryonic Fibroblast,Embryo,0.0
50685|SOX2,0.190817957679754,Mus musculus,SOX2,tf,D3,Embryonic Stem Cell,,1.0
44871|CDX2,0.19119318040730965,Mus musculus,CDX2,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0
33231|CBX8,0.19138096128411103,Mus musculus,CBX8,cr,,Hematopoietic Stem Cell,Bone Marrow,1.0
46438|GATA1,0.191639344461297,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
44535|NANOG,0.1917803707512572,Mus musculus,NANOG,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
41585|FOXA1,0.19185090771904306,Mus musculus,FOXA1,tf,,Epithelium,Prostate,0.0
48137|VDR,0.19192146056718679,Mus musculus,VDR,tf,IDG-SW3,Osteocytic Cell,Bone,1.0
51059|IRF8,0.19206261389999557,Mus musculus,IRF8,tf,,Macrophage,Bone Marrow,1.0
2906|TCF7L1,0.1927693329964047,Mus musculus,TCF7L1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
55995|NANOG,0.19300525864995882,Mus musculus,NANOG,tf,KH2,Embryonic Stem Cell,Embryo,1.0
39107|CTCF,0.19312328756895547,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
54582|OLIG2,0.1942586058673776,Mus musculus,OLIG2,tf,,Embryonic Stem Cell,,1.0
53404|ESR1,0.19440080588239123,Mus musculus,ESR1,tf,,Follicular  cell,Ovary,1.0
33819|JUND,0.19501773788472593,Mus musculus,JUND,tf,,Th17,Spleen,1.0
40081|BATF,0.1950414897846614,Mus musculus,BATF,predicted transcription factor,,Th17,,1.0
39670|SPI1,0.1955644764107204,Mus musculus,SPI1,predicted transcription factor,,Macrophage,,0.0
51970|GATA1,0.19639825350508222,Mus musculus,GATA1,tf,,Erythroblast,,1.0
39081|CTCF,0.19680400716739288,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
40101|BATF,0.19723418152632433,Mus musculus,BATF,predicted transcription factor,,Th0,,1.0
41408|KLF3,0.19874426566739367,Mus musculus,KLF3,tf,,Embryonic Fibroblast,,0.0
51068|SPI1,0.1988884458674357,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
38422|STAT6,0.19970665717762642,Mus musculus,STAT6,tf,,Macrophage,Bone Marrow,1.0
58213|POU5F1,0.19973075283343994,Mus musculus,POU5F1,tf,,Intermediate,,1.0
42013|SPI1,0.20009239751428404,Mus musculus,SPI1,predicted transcription factor,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
59406|PPARG,0.20047858537929986,Mus musculus,PPARG,tf,C3H10T1/2,Mesenchymal Stem Cell,,1.0
39891|CEBPA,0.20088940010332806,Mus musculus,CEBPA,tf,,Epithelium,Liver,1.0
40118|IRF4,0.2009377644342844,Mus musculus,IRF4,predicted transcription factor,,Th0,,1.0
5808|HELLS,0.2010587058211536,Mus musculus,HELLS,predicted chromatin regulator,,Fibroblast,Embryo,1.0
36996|CHD4,0.20173678406885187,Mus musculus,CHD4,cr,,iPSC,,1.0
47696|GATA4,0.20188226453329838,Mus musculus,GATA4,tf,,Epithelium,Heart,1.0
42597|STAT5B,0.20224624038104289,Mus musculus,STAT5B,tf,,Th9,Spleen,1.0
33742|SOX2,0.20253770349643996,Mus musculus,SOX2,tf,KH2,Embryonic Stem Cell,Embryo,1.0
37952|NEUROD2,0.20278078112953252,Mus musculus,NEUROD2,tf,,Embryonic Fibroblast,Embryo,1.0
41437|SPI1,0.203925578715193,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,1.0
50031|NFATC1,0.20424290351975233,Mus musculus,NFATC1,tf,,,Pancreas,1.0
36743|ESR1,0.20517215274285533,Mus musculus,ESR1,tf,7438,Epithelium,Mammary Gland,1.0
38097|MEF2D,0.20524562136479652,Mus musculus,MEF2D,tf,C2C12,Myoblast,Muscle,1.0
37425|SPI1,0.20588300387414682,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,0.0
64194|CTCF,0.20632495575699317,Mus musculus,CTCF,tf,,,Lung,1.0
49825|PPARA,0.20647239790141703,Mus musculus,PPARA,tf,,Epithelium,Liver,1.0
5821|CTCF,0.2065953140249871,Mus musculus,CTCF,tf,,B Lymphocyte,Blood,1.0
47522|MYC,0.2070874117260449,Mus musculus,MYC,tf,,B Lymphocyte,Spleen,1.0
55427|NEUROD2,0.2076788433763661,Mus musculus,NEUROD2,tf,,Embryonic Cortex,Brain,1.0
47457|SOX4,0.20804899436758922,Mus musculus,SOX4,tf,,Progenitor B cell,Fetal Liver,1.0
320|MYOD1,0.2080983772394992,Mus musculus,MYOD1,tf,C2C12,Myoblast,Muscle,1.0
53813|IKZF1,0.20896369683790395,Mus musculus,IKZF1,tf,,B Lymphocyte,,1.0
41524|H2AZ,0.20938475851933835,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
39113|CTCF,0.20940954239172654,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
515|TAL1,0.20985594718955214,Mus musculus,TAL1,tf,G1E,Erythroid Cell,Blood,1.0
62507|CTCF,0.21005452873487712,Mus musculus,CTCF,tf,,,Intestine,1.0
8933|PAX5,0.2101041913664583,Mus musculus,PAX5,tf,,B Lymphocyte,Bone Marrow,1.0
41536|H2AZ,0.21017869824567242,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
52833|BRD4,0.2107006807686957,Mus musculus,BRD4,cr,,Myeloid Cell,,1.0
40280|RBPJ,0.21075043302173735,Mus musculus,RBPJ,tf,,,Neural Tube,1.0
40122|IRF4,0.21084995819824442,Mus musculus,IRF4,predicted transcription factor,,Th17,,1.0
41331|NANOG,0.21094951093182834,Mus musculus,NANOG,tf,,Embryonic Stem Cell,Embryo,1.0
49714|CTCF,0.2111985133004684,Mus musculus,CTCF,tf,Wehi-231,B Lymphocyte,,1.0
53234|CHRM2,0.21152247371882754,Mus musculus,CHRM2,predicted chromatin regulator,,Embryonic Stem Cell,Embryo,1.0
3086|DMC1,0.21154740579663706,Mus musculus,DMC1,not sure,,,Testis,1.0
46392|MAX,0.21162221235263878,Mus musculus,MAX,tf,CH12,Lymphoblastoid,Blood,1.0
44629|TEAD2,0.21197151429758626,Mus musculus,TEAD2,tf,Py2T,Epithelium,Mammary Gland,0.0
46405|RCOR1,0.21284624309262917,Mus musculus,RCOR1,both predicted transcription factor and chromatin regulator,CH12,Lymphoblastoid,Blood,1.0
34629|USF1,0.2135726118659138,Mus musculus,USF1,tf,,,Liver,0.0
40108|BATF,0.2137983300015423,Mus musculus,BATF,predicted transcription factor,,Th17,,1.0
39727|PPARG,0.21490383891662856,Mus musculus,PPARG,tf,,Adipocyte,,1.0
55146|RUNX1,0.21502967467787126,Mus musculus,RUNX1,tf,,Embryonic Stem Cell,,1.0
47450|5HMC,0.21508002095963746,Mus musculus,5HMC,other,,Spermatid,Testis,1.0
40209|RAD21,0.21515555321331303,Mus musculus,RAD21,not sure,,,Brain,1.0
52272|NR3C1,0.21588649177274893,Mus musculus,NR3C1,tf,,,Liver,1.0
43536|T,0.21611362701797598,Mus musculus,T,tf,,Dendritic Cell,,1.0
34554|SOX2,0.21864664808042444,Mus musculus,SOX2,tf,,Embryonic Stem Cell,Embryo,1.0
41778|H2AZ,0.21935894459976207,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
5790|HDAC3,0.21989404094448145,Mus musculus,HDAC3,cr,,Macrophage,Bone Marrow,1.0
47481|SPI1,0.22032776230053897,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
39301|CAPG,0.22065976223044342,Mus musculus,CAPG,predicted chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,1.0
3087|DMC1,0.2219137192303567,Mus musculus,DMC1,not sure,,,Testis,1.0
8936|PAX5,0.2224010401902759,Mus musculus,PAX5,tf,,B Lymphocyte,Lymph Node,1.0
43599|SMARCA5,0.22242670555918315,Mus musculus,SMARCA5,cr,3134,Epithelium,Mammary Gland,1.0
52906|MEF2C,0.2231460214049541,Mus musculus,MEF2C,predicted transcription factor,,Cortical Neuron,,1.0
8331|SOX3,0.22332605708600417,Mus musculus,SOX3,predicted transcription factor,,Neural Progenitor Cell,Embryo,1.0
39123|CTCF,0.22384089997619017,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
41533|H2AZ,0.2238924213408855,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
44633|FOXP3,0.2238924213408855,Mus musculus,FOXP3,tf,,Activated Treg,Blood,1.0
34041|TBX3,0.22469186377067596,Mus musculus,TBX3,tf,,Embryonic Stem Cell,Embryo,1.0
42020|GATA2,0.22492426284320688,Mus musculus,GATA2,tf,FDCPmix,Hematopoietic Stem Cell,Bone Marrow,1.0
87|SIN3A,0.2253377529808514,Mus musculus,SIN3A,tf,,Embryonic Stem Cell,Embryo,1.0
41775|H2AZ,0.22626967777802443,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
40100|IRF4,0.22652893166072952,Mus musculus,IRF4,predicted transcription factor,,Th17,,1.0
4502|RAD21,0.22655486626943844,Mus musculus,RAD21,not sure,,Embryonic Stem Cell,Embryo,1.0
44561|NANOG,0.22686621228621878,Mus musculus,NANOG,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
57257|YY1,0.22894800965003964,Mus musculus,YY1,tf,R1,Embryonic Stem Cell,Embryo,1.0
39701|IRF3,0.22918288080131516,Mus musculus,IRF3,tf,,Macrophage,Bone Marrow,1.0
54226|GATA6,0.22918288080131516,Mus musculus,GATA6,tf,,Embryonic Stem Cell,Embryo,1.0
46464|MYC,0.22941788701650068,Mus musculus,MYC,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
38452|JUNB,0.2297837205504581,Mus musculus,JUNB,tf,,Macrophage,Bone Marrow,1.0
39099|CTCF,0.23188045262956458,Mus musculus,CTCF,tf,,B Lymphocyte,,0.0
40389|CEBPA,0.2325904974285123,Mus musculus,CEBPA,tf,3T3-L1,Preadipocyte,Adipose,0.0
33088|IRF8,0.2328274473666998,Mus musculus,IRF8,tf,TOT2,Myeloid Progenitor Cell,,1.0
39116|CTCF,0.23301183444893564,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
54210|VDR,0.23343359499648214,Mus musculus,VDR,tf,,,Duodenum,1.0
33829|JUN,0.23393498521629336,Mus musculus,JUN,tf,,T Lymphocyte,Blood,1.0
55992|NANOG,0.23464851233506007,Mus musculus,NANOG,tf,KH2,Embryonic Stem Cell,Embryo,1.0
43598|SMARCA5,0.2350719104785428,Mus musculus,SMARCA5,cr,3134,Epithelium,Mammary Gland,1.0
1592|GFI1B,0.23557524342494984,Mus musculus,GFI1B,predicted transcription factor,HPC-7,Haematopoietic Progenitor Cell,Bone Marrow,1.0
39086|CTCF,0.23599956347935208,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
516|TAL1,0.2361587920152427,Mus musculus,TAL1,tf,G1E,Erythroid Cell,Blood,1.0
55156|MYOD1,0.23661026072784969,Mus musculus,MYOD1,tf,P19,Embryonic Stem Cell,Embryo,1.0
52828|GRHL2,0.23679629753604253,Mus musculus,GRHL2,tf,,,Placenta,1.0
43716|IRF4,0.23687605221351038,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,,1.0
40112|IRF4,0.23724843591031747,Mus musculus,IRF4,predicted transcription factor,,Th0,,1.0
55985|POU5F1,0.23780761383643623,Mus musculus,POU5F1,tf,KH2,Embryonic Stem Cell,Embryo,1.0
33690|STAT5A,0.23834083555848906,Mus musculus,STAT5A,tf,,Epithelium,Mammary Gland,1.0
38578|CTNNB1,0.23866108263405633,Mus musculus,CTNNB1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
50096|NR0B1,0.2387678839620947,Mus musculus,NR0B1,tf,J1,Embryonic Stem Cell,Embryo,1.0
34590|THRA,0.23908844476683883,Mus musculus,THRA,tf,C17.2,Neural Progenitor Cell,,1.0
54464|JUN,0.2397302715017013,Mus musculus,JUN,tf,,Myoblast,Muscle,1.0
34077|STAG2,0.23986410364385974,Mus musculus,STAG2,not sure,V6.5,Embryonic Stem Cell,Embryo,1.0
44256|CTCF,0.24010510416622305,Mus musculus,CTCF,tf,,Mast Cell,Bone Marrow,1.0
48954|REPIN1,0.24039983952784777,Mus musculus,REPIN1,predicted transcription factor,,T Lymphocyte,,1.0
44361|ING1,0.2404534489402564,Mus musculus,ING1,predicted chromatin regulator,C2C12,Myoblast,Muscle,1.0
40119|BATF,0.24080206877265342,Mus musculus,BATF,predicted transcription factor,,Th17,,1.0
41342|MYC,0.2413658043657379,Mus musculus,MYC,tf,,Embryonic Stem Cell,Embryo,0.0
9158|NKX3-1,0.24166138034686058,Mus musculus,NKX3-1,tf,,Epithelium,Prostate,1.0
5852|BCL6,0.24222620698957353,Mus musculus,BCL6,predicted transcription factor,,Hepatocyte,Liver,1.0
39102|CTCF,0.24228003729855097,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
63539|CTCF,0.24230695488412385,Mus musculus,CTCF,tf,,,Lung,1.0
33262|PPARG,0.243088269405193,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
48490|OTX2,0.24322311637221966,Mus musculus,OTX2,tf,,Embryonic Stem Cell,Embryo,1.0
51968|GATA1,0.2441681763837667,Mus musculus,GATA1,tf,,Erythroblast,,1.0
55632|SOX10,0.24419520716196175,Mus musculus,SOX10,tf,Melan-a,Melanocyte,,1.0
43171|STAT5,0.24443855675441384,Mus musculus,STAT5,tf,,Epithelium,Mammary Gland,1.0
48098|TNFSF11,0.24563014452843318,Mus musculus,TNFSF11,other,RAW264.7,Macrophage,,1.0
63218|CTCF,0.2462542593269033,Mus musculus,CTCF,tf,,,Limb,1.0
4500|RAD21,0.24636288775614024,Mus musculus,RAD21,not sure,,B Lymphocyte,Bone Marrow,0.0
33732|SOX17,0.24641721160071117,Mus musculus,SOX17,tf,KH2,Embryonic Stem Cell,Embryo,1.0
55966|STAG1,0.24736891716654852,Mus musculus,STAG1,not sure,R1,Embryonic Stem Cell,Embryo,1.0
1531|NKX2-5,0.2490049725568913,Mus musculus,NKX2-5,tf,HL-1,Cardiomyocyte,Muscle,1.0
44787|ATF2,0.24963365029008644,Mus musculus,ATF2,predicted transcription factor,3T3-L1,Preadipocyte,Adipose,1.0
52937|POU5F1,0.24993462001714473,Mus musculus,POU5F1,tf,,Embryonic Fibroblast,,1.0
52281|NR3C1,0.25078384248445046,Mus musculus,NR3C1,tf,,,Liver,1.0
2908|YY1,0.251222747866346,Mus musculus,YY1,tf,V6.5,Embryonic Stem Cell,Embryo,1.0
56009|SOX2,0.2512776395866208,Mus musculus,SOX2,tf,KH2,Embryonic Stem Cell,Embryo,1.0
37837|CRY2,0.25133253764780683,Mus musculus,CRY2,not sure,,Epithelium,Liver,0.0
50148|MEIS1,0.2514423527893238,Mus musculus,MEIS1,tf,,,Bone Marrow,1.0
34980|MYOD1,0.2516071230359903,Mus musculus,MYOD1,tf,C2C12,Myoblast,Muscle,1.0
37461|SPI1,0.25199180864608695,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Peritoneum,0.0
33240|STAT1,0.2520467890573068,Mus musculus,STAT1,tf,,T Lymphocyte,Blood,1.0
53934|HDAC3,0.2522667739762248,Mus musculus,HDAC3,cr,,,Liver,1.0
58131|SOX2,0.2539474823346815,Mus musculus,SOX2,tf,,Intermediate,,1.0
44032|TBX21,0.2544721792788901,Mus musculus,TBX21,tf,,T Lymphocyte,Lymph Node,1.0
438|ZFX,0.25588338018825935,Mus musculus,ZFX,predicted transcription factor,E14,Embryonic Stem Cell,Embryo,1.0
34433|MXI1,0.25724307697636767,Mus musculus,MXI1,tf,C2C12,Myoblast,Muscle,1.0
52885|T,0.25749322485588844,Mus musculus,T,tf,,B Lymphocyte,Blood,1.0
8759|RNF2,0.25777131506875217,Mus musculus,RNF2,predicted transcription factor,L8057,Megakaryocyte,Bone Marrow,1.0
39112|CTCF,0.25877372904778934,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
46421|CTCF,0.26005752095735624,Mus musculus,CTCF,tf,,Embryonic Stem Cell,Embryo,1.0
51367|MBD3,0.26028112385537494,Mus musculus,MBD3,cr,,Embryonic Stem Cell,,1.0
46409|CHD1,0.26154073341081735,Mus musculus,CHD1,predicted chromatin regulator,CH12,Lymphoblastoid,Blood,1.0
44208|IKZF1,0.2619052023306053,Mus musculus,IKZF1,tf,T29,T Lymphocyte,,1.0
35736|HNF4A,0.2619052023306053,Mus musculus,HNF4A,tf,,Epithelium,Small Intestine,1.0
39121|CTCF,0.26212962028206277,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
4390|IRF4,0.26249450951321873,Mus musculus,IRF4,predicted transcription factor,,T Lymphocyte,Blood,1.0
42231|TAF7L,0.264041143501468,Mus musculus,TAF7L,predicted transcription factor,,,Testis,1.0
52835|BRD4,0.26415380683835754,Mus musculus,BRD4,cr,,Myeloid Cell,,1.0
39101|CTCF,0.26429467043621535,Mus musculus,CTCF,tf,,B Lymphocyte,,1.0
41841|RAD21,0.26443557227131476,Mus musculus,RAD21,not sure,,Astrocyte,,1.0
44007|H2AZ,0.2647456908259036,Mus musculus,H2AZ,predicted chromatin regulator,V6.5,Embryonic Stem Cell,Embryo,1.0
41367|SMC3,0.2648867149141403,Mus musculus,SMC3,predicted chromatin regulator,,B Lymphocyte,Spleen,1.0
53794|IRF8,0.2649995616685394,Mus musculus,IRF8,tf,,Dendritic Cell,,1.0
41842|ASCL1,0.2652535561438263,Mus musculus,ASCL1,tf,,Fibroblast,Embryo,1.0
40106|MAF,0.2659032141864563,Mus musculus,MAF,tf,,Th17,,1.0
51259|NFATC2,0.2670916230362388,Mus musculus,NFATC2,tf,,Dendritic Cell,,1.0
5501|STAT5A,0.26808400812197425,Mus musculus,STAT5A,tf,,Fibroblast,Embryo,1.0
38112|MEF2D,0.2681691559826816,Mus musculus,MEF2D,tf,C2C12,Myoblast,Muscle,1.0
86|SIN3A,0.26896452506177393,Mus musculus,SIN3A,tf,,Embryonic Stem Cell,Embryo,1.0
33307|GATA1,0.2690782458134161,Mus musculus,GATA1,tf,G1E-ER4,Erythroid Cell,Blood,1.0
48580|HSF1,0.26936265321780417,Mus musculus,HSF1,tf,,Spermatocyte,Testis,0.0
49988|RUNX1,0.2697895467434977,Mus musculus,RUNX1,tf,EML,Haematopoietic Progenitor Cell,Bone Marrow,1.0
8308|GATA2,0.2703592646024705,Mus musculus,GATA2,tf,G1E,Erythroid Cell,Blood,1.0
47834|SRC,0.2705873200113985,Mus musculus,SRC,not sure,,Epithelium,Liver,1.0
40085|IRF4,0.2709010530163869,Mus musculus,IRF4,predicted transcription factor,,Th17,,1.0
35620|GRIP1,0.2718433398290968,Mus musculus,GRIP1,not sure,,Macrophage,Bone Marrow,1.0
33037|STAT5A,0.2723580009283679,Mus musculus,STAT5A,tf,,T Lymphocyte,Blood,0.0
54427|CEBPA,0.2741344189979218,Mus musculus,CEBPA,tf,,B Lymphocyte,,1.0
33640|RAD51,0.27467994870486356,Mus musculus,RAD51,predicted chromatin regulator,,B Lymphocyte,,1.0
58498|POU3F1,0.2753985656378447,Mus musculus,POU3F1,tf,,Embryonic Stem Cell,Embryo,0.0
47479|SPI1,0.2755423999502903,Mus musculus,SPI1,predicted transcription factor,,Macrophage,Bone Marrow,1.0
34259|JUND,0.2766655738627994,Mus musculus,JUND,tf,,Striatal Cell,,1.0
41771|H2AZ,0.2769250860978272,Mus musculus,H2AZ,predicted chromatin regulator,,Epithelium,Liver,1.0
48258|RUNX1,0.27698277166541907,Mus musculus,RUNX1,tf,,,,0.0
38629|POU5F1,0.278860748226667,Mus musculus,POU5F1,tf,CMTi-1,Embryonic Stem Cell,Embryo,1.0
9251|MYOD1,0.28112246680308417,Mus musculus,MYOD1,tf,,Fibroblast,Embryo,1.0
35732|HNF4A,0.28257693163749265,Mus musculus,HNF4A,tf,,Epithelium,Small Intestine,1.0
5980|HOXC9,0.28304312321247244,Mus musculus,HOXC9,tf,Ainv15,Neural Progenitor Cell,Embryo,1.0
43618|CHD4,0.2836847387600582,Mus musculus,CHD4,cr,,Pre-B Lymphocyte,,1.0
33744|SOX2,0.2840934019358975,Mus musculus,SOX2,tf,KH2,Embryonic Stem Cell,Embryo,1.0
58277|NR1D1,0.2842686294537594,Mus musculus,NR1D1,tf,,,Liver,1.0
32793|SMC1A,0.2848238571794962,Mus musculus,SMC1A,predicted chromatin regulator,,Epithelium,Limb Bud,1.0
55114|PPARG,0.2848530940191367,Mus musculus,PPARG,tf,3T3-L1,Preadipocyte,Adipose,1.0
32937|5HMC,0.28555520735712553,Mus musculus,5HMC,other,E14,Embryonic Stem Cell,Embryo,1.0
54211|VDR,0.2861116306095898,Mus musculus,VDR,tf,,,Duodenum,1.0
46496|NFE2L2,0.2864340056448381,Mus musculus,NFE2L2,tf,MEL,Erythroid Progenitor Cell,Blood,1.0
54463|JUN,0.2871379670746368,Mus musculus,JUN,tf,,Myoblast,Muscle,1.0
